S.no,Owner,License Plate,Current Route,Location,Distance (m),Time,Static Time (s),Total Time (s),Velocity (m/sec),Previous Hash,Hash,vehicle is in traffic (y/n),vehicle_frequency,traffic_frequency
28,0x116,ABC724,RouteB,LocationE,7000,1731922666.680242,20,48126,0.1454515230852346,b2693ae83b1e5ecd6b7f177cfde5789ba7ba37a3673f0412b1c5e01f252ef88c,99b8d931316f1f26bd169670a6d60fefbb6d708353cebce9be9ab70d72f81f7a,False,high,high
29,0x116,ABC724,RouteB,LocationF,7000,1731922671.681115,81,49870,0.1403649488670543,99b8d931316f1f26bd169670a6d60fefbb6d708353cebce9be9ab70d72f81f7a,da598968ff7dbd63f076920101ce552a603797a60d53db6fd3c355f4c6c45b51,False,high,high
30,0x116,ABC724,RouteB,LocationG,7000,1731922676.6889746,114,51358,0.13629814245103,da598968ff7dbd63f076920101ce552a603797a60d53db6fd3c355f4c6c45b51,cb860f63468b414a0e09721d155d6e86c258005b5a3323c5373b618c1ee7e464,True,high,high
31,0x116,ABC724,RouteC,LocationH,40000,1731922681.6930473,30,53421,0.7487692106100597,cb860f63468b414a0e09721d155d6e86c258005b5a3323c5373b618c1ee7e464,c8d016eee3b115da4ebd4150f332a39fad06bb58b6135bcb906fdc3fca9d35cc,False,high,high
32,0x116,ABC724,RouteC,LocationI,40000,1731922686.6949544,125,55696,0.7181844297615627,c8d016eee3b115da4ebd4150f332a39fad06bb58b6135bcb906fdc3fca9d35cc,789ece4713d3e479127fc07e46551e7c38acef65e5f0da81c4a71a8018105d86,True,high,high
33,0x116,ABC724,RouteC,LocationJ,40000,1731922691.6917503,47,57365,0.6972892878933148,789ece4713d3e479127fc07e46551e7c38acef65e5f0da81c4a71a8018105d86,b022ca1543e6f2f5ec6fef635cfddfb04498a0a9d1c9043652ac44bf939f35bd,False,high,high
34,0x116,ABC724,RouteC,LocationK,40000,1731922696.691409,21,59549,0.671715729903105,b022ca1543e6f2f5ec6fef635cfddfb04498a0a9d1c9043652ac44bf939f35bd,f1a721d38c845c164866bad62f54423fb759c133ef6dda828917348b1b2dd273,False,high,high
35,0x116,ABC724,RouteC,LocationL,40000,1731922701.692985,88,60514,0.6610040651750009,f1a721d38c845c164866bad62f54423fb759c133ef6dda828917348b1b2dd273,5a6a7c187b9af5aec42aa037f4be2188dbe04cd7dfeef6dd30caefd9047e239a,False,high,high
36,0x116,ABC724,RouteA,LocationA,22000,1731922706.6957092,85,61817,0.3558891567044664,5a6a7c187b9af5aec42aa037f4be2188dbe04cd7dfeef6dd30caefd9047e239a,a561056ad1fbf107028d31e4314b0130381d433f451ebd9291e12bb4857f7765,False,high,high
37,0x116,ABC724,RouteA,LocationB,22000,1731922711.6973095,114,63338,0.3473428273706148,a561056ad1fbf107028d31e4314b0130381d433f451ebd9291e12bb4857f7765,222db5923dc225afea38b6624ec064f5e3d2e7022bba8e72c1e6d98b26584656,True,high,high
38,0x116,ABC724,RouteA,LocationC,22000,1731922716.6970716,38,65683,0.3349420702464869,222db5923dc225afea38b6624ec064f5e3d2e7022bba8e72c1e6d98b26584656,fd44759eb20ba00b5e0bed1c2efc1e9bcccd82478cef35296247ec9f69b8c8a0,False,high,high
39,0x116,ABC724,RouteA,LocationD,22000,1731922721.6991148,49,66775,0.3294646199925121,fd44759eb20ba00b5e0bed1c2efc1e9bcccd82478cef35296247ec9f69b8c8a0,2fe03ace00837f133dd9f97376aded0455c575845c41ef5a1c9c6f73d29d00e0,False,high,high
40,0x116,ABC724,RouteC,LocationH,40000,1731922726.700658,23,69054,0.5792568135082689,2fe03ace00837f133dd9f97376aded0455c575845c41ef5a1c9c6f73d29d00e0,ee6f0c107ae5faf3bf138d97675f145d853b62471412f86bda8fe89f1945d2a3,False,high,high
41,0x116,ABC724,RouteC,LocationI,40000,1731922731.7012262,147,70242,0.569459867315851,ee6f0c107ae5faf3bf138d97675f145d853b62471412f86bda8fe89f1945d2a3,1163f8f36c916bd65e817c688b5c206fb2ea1f4c67cf76290237a6537422b5a2,True,high,high
42,0x116,ABC724,RouteC,LocationJ,40000,1731922737.2157276,143,72216,0.5538938739337543,1163f8f36c916bd65e817c688b5c206fb2ea1f4c67cf76290237a6537422b5a2,027b143675e481da85631a6a2356d592982ca0afc3dac0562e709e7051b41868,True,high,high
43,0x116,ABC724,RouteC,LocationK,40000,1731922742.2173283,85,73811,0.5419246453780602,027b143675e481da85631a6a2356d592982ca0afc3dac0562e709e7051b41868,53d63739ab3a2fb89aadf35f3d70c7822a2221f8b049364876a4aef3ee9e0fd0,False,high,high
44,0x116,ABC724,RouteC,LocationL,40000,1731922747.2194583,43,75406,0.5304617669681457,53d63739ab3a2fb89aadf35f3d70c7822a2221f8b049364876a4aef3ee9e0fd0,4b221844930d771fa22963bf97b7a6d578ef1cf9d83b4108d6f59e49df1eee3e,False,high,high
45,0x116,ABC724,RouteC,LocationH,40000,1731922752.2196102,72,77797,0.514158643649498,4b221844930d771fa22963bf97b7a6d578ef1cf9d83b4108d6f59e49df1eee3e,adf5f3884fad14a203f635a958083266faaf60aa3ccf1981dc949db45abbfffe,False,high,high
46,0x116,ABC724,RouteC,LocationI,40000,1731922757.223135,130,79521,0.503011783051018,adf5f3884fad14a203f635a958083266faaf60aa3ccf1981dc949db45abbfffe,f61bcd8e496a6c7bf52669ad6a564e5f218a77056e122e238997e12a875f7e4e,True,high,high
47,0x116,ABC724,RouteC,LocationJ,40000,1731922762.225922,150,80638,0.4960440487115256,f61bcd8e496a6c7bf52669ad6a564e5f218a77056e122e238997e12a875f7e4e,4cb213cd5b092b2ba59e7630fa5e01bce3a196560d4202bad67db731c0a1c474,True,high,high
48,0x116,ABC724,RouteC,LocationK,40000,1731922767.728535,71,81826,0.4888421773030577,4cb213cd5b092b2ba59e7630fa5e01bce3a196560d4202bad67db731c0a1c474,615ba845ee601ce2692b6c8e53c577ea80813c38581f6a2df6c3260c297be9ce,False,high,high
49,0x116,ABC724,RouteC,LocationL,40000,1731922772.729465,26,83757,0.477572023830844,615ba845ee601ce2692b6c8e53c577ea80813c38581f6a2df6c3260c297be9ce,06dcb322e8443a976e7c9c720c0bf17d2c37401255270ec29c5b628de8e544ff,False,high,high
50,0x116,ABC724,RouteC,LocationH,40000,1731922777.7307894,94,84922,0.4710204658392407,06dcb322e8443a976e7c9c720c0bf17d2c37401255270ec29c5b628de8e544ff,a0f6442304a565366522ccb2f58121ccd0738fab650ede680e43a7f1a5697e76,False,high,high
51,0x116,ABC724,RouteC,LocationI,40000,1731922783.241675,62,87073,0.4593846542556246,a0f6442304a565366522ccb2f58121ccd0738fab650ede680e43a7f1a5697e76,c6e67ecc7b7a05f270bd4afbcafb0c8c34e9682731bdb37c6330c24c7533f070,False,high,high
52,0x116,ABC724,RouteC,LocationJ,40000,1731922788.2434835,134,88491,0.4520233696082087,c6e67ecc7b7a05f270bd4afbcafb0c8c34e9682731bdb37c6330c24c7533f070,89383e0d67c9eeee345a7317bc66a90b97171b0d8eb9f01b30aab7cab73b0c41,True,high,high
53,0x116,ABC724,RouteC,LocationK,40000,1731922793.2416563,92,90487,0.4420524495231359,89383e0d67c9eeee345a7317bc66a90b97171b0d8eb9f01b30aab7cab73b0c41,9e0f562d91558b68a79f761ccd1d91560ce9c4a5311e2e599457c7bf4db72237,False,high,high
54,0x116,ABC724,RouteC,LocationL,40000,1731922798.242793,79,91456,0.437368789363191,9e0f562d91558b68a79f761ccd1d91560ce9c4a5311e2e599457c7bf4db72237,e5fbf6ee57500030e7fbb03b5d49db22e5ffc150dd2be03e7183bdbdcd401439,False,high,high
55,0x116,ABC724,RouteD,LocationM,55000,1731922803.2436326,93,93736,0.586754288640437,e5fbf6ee57500030e7fbb03b5d49db22e5ffc150dd2be03e7183bdbdcd401439,a1c29c380b40ef7b99889296e5844e24e6bac3237881ccee82e9a132ef03e83e,False,high,high
56,0x116,ABC724,RouteD,LocationN,55000,1731922808.2509534,109,94841,0.5799179679674402,a1c29c380b40ef7b99889296e5844e24e6bac3237881ccee82e9a132ef03e83e,4bdbd09102c98368ee0ecbaab67fa2e60d978d90dc2b4e37fe0fa1f70d2ff1a0,True,high,high
57,0x116,ABC724,RouteD,LocationO,55000,1731922813.251645,112,97024,0.5668700527704486,4bdbd09102c98368ee0ecbaab67fa2e60d978d90dc2b4e37fe0fa1f70d2ff1a0,7c5e557c982fab4c0f7724d29fd29cfb819cb2127f83bd139896cda07b9c46cf,True,high,high
58,0x116,ABC724,RouteD,LocationP,55000,1731922818.2505193,101,98807,0.5566407238353558,7c5e557c982fab4c0f7724d29fd29cfb819cb2127f83bd139896cda07b9c46cf,1e4dfd1d995ff4791c4ba4aea756053846541f4f2d1afad698ddc2cbf69d3986,True,high,high
59,0x116,ABC724,RouteD,LocationQ,55000,1731922823.267459,20,101074,0.5441557670617567,1e4dfd1d995ff4791c4ba4aea756053846541f4f2d1afad698ddc2cbf69d3986,9e418584abe01de957d1bf3c39821e39293c767d88e13ac3d2438d583a3739e7,False,high,high
60,0x116,ABC724,RouteD,LocationR,55000,1731922828.2527578,114,103099,0.533467831889737,9e418584abe01de957d1bf3c39821e39293c767d88e13ac3d2438d583a3739e7,51d839bf2b168b770ff38d34c9ecf4086c58ff5fefedd46a94c0f01794443e93,True,high,high
61,0x116,ABC724,RouteD,LocationM,55000,1731922833.253397,143,105116,0.5232314776056928,51d839bf2b168b770ff38d34c9ecf4086c58ff5fefedd46a94c0f01794443e93,5161ded06aa2b40b4eeaa1c17a9bd13fd55d4fa8953457e94afe96125fb75ff8,True,high,high
62,0x116,ABC724,RouteD,LocationN,55000,1731922838.2607324,32,107140,0.5133470225872689,5161ded06aa2b40b4eeaa1c17a9bd13fd55d4fa8953457e94afe96125fb75ff8,8e764e3d83490825595c21626683d3cc2dd5850bd8cd7f599bcc48e41d2f5227,False,high,high
63,0x116,ABC724,RouteD,LocationO,55000,1731922843.259097,24,109537,0.502113441120352,8e764e3d83490825595c21626683d3cc2dd5850bd8cd7f599bcc48e41d2f5227,977088a7eba7d262dc7edd087814dae44b9e3f51d5760eef95cad8cf484e0a43,False,high,high
64,0x116,ABC724,RouteD,LocationP,55000,1731922848.2620604,111,111896,0.4915278472867663,977088a7eba7d262dc7edd087814dae44b9e3f51d5760eef95cad8cf484e0a43,dcfbf7509a17fd707b7b29d67b98890ffe1f06bf8c76dfc65325d4391d6e5d46,True,high,high
65,0x116,ABC724,RouteD,LocationQ,55000,1731922853.264491,144,113664,0.4838823198198198,dcfbf7509a17fd707b7b29d67b98890ffe1f06bf8c76dfc65325d4391d6e5d46,2e9e5774bf8b0093d4b381669aaa8896596c2d977fa00665981ef4ab0063e013,True,high,high
66,0x116,ABC724,RouteD,LocationR,55000,1731922858.267611,141,114675,0.4796163069544364,2e9e5774bf8b0093d4b381669aaa8896596c2d977fa00665981ef4ab0063e013,1603395962e7259343cb28cf2c111fa0ac59a713e16ba63cc5d6e0db3729003f,True,high,high
67,0x116,ABC724,RouteD,LocationM,55000,1731922863.2669556,126,116587,0.4717507097703861,1603395962e7259343cb28cf2c111fa0ac59a713e16ba63cc5d6e0db3729003f,4210242cb9122691ce2cba598985f344471c27b80afcc6e6667f4f9042976d2c,True,high,high
68,0x116,ABC724,RouteD,LocationN,55000,1731922868.267054,93,118628,0.463634217891223,4210242cb9122691ce2cba598985f344471c27b80afcc6e6667f4f9042976d2c,75b9aa6570d114a53c976b80bd8679dfd12139692ac387155ff0ff6fcbbc7a22,False,high,high
69,0x116,ABC724,RouteD,LocationO,55000,1731922873.7764974,61,120086,0.4580050963476175,75b9aa6570d114a53c976b80bd8679dfd12139692ac387155ff0ff6fcbbc7a22,cc865acf54b472a62f4621e9c51d4247c996c0b87b7dbc8622c447fa25cd7bfe,False,high,high
70,0x116,ABC724,RouteD,LocationP,55000,1731922879.295211,96,121216,0.4537354804646251,cc865acf54b472a62f4621e9c51d4247c996c0b87b7dbc8622c447fa25cd7bfe,a0867cc41411d997aa9650e2fb792dc996dd0d7b0eb58fce6322a868c8d48156,False,high,high
71,0x116,ABC724,RouteD,LocationQ,55000,1731922884.7958567,121,122438,0.4492069455561182,a0867cc41411d997aa9650e2fb792dc996dd0d7b0eb58fce6322a868c8d48156,79f9b9f85b59cc4bb781aa39e6b40235a974c5bdc1065772468542d181d268b9,True,high,high
72,0x116,ABC724,RouteD,LocationR,55000,1731922889.7982876,37,123371,0.4458097932253123,79f9b9f85b59cc4bb781aa39e6b40235a974c5bdc1065772468542d181d268b9,a1b26aac816229a988795efeaa8f93608fe4469ed5496e1643e64a256867f0a6,False,high,high
73,0x116,ABC724,RouteB,LocationE,7000,1731922894.799817,85,125259,0.0558842079211873,a1b26aac816229a988795efeaa8f93608fe4469ed5496e1643e64a256867f0a6,0ff7ced061a41882ff380cb038448f5f038d4d5df21aeb189546926939f2db6b,False,high,high
74,0x116,ABC724,RouteB,LocationF,7000,1731922906.8260872,140,126675,0.0552595223998421,0ff7ced061a41882ff380cb038448f5f038d4d5df21aeb189546926939f2db6b,1e743adc3d22860a75bf142cbe9292dcb43959aabd5645edb00343300a2db75c,True,high,high
75,0x116,ABC724,RouteB,LocationG,7000,1731922911.8289206,80,127890,0.0547345374931581,1e743adc3d22860a75bf142cbe9292dcb43959aabd5645edb00343300a2db75c,a51f5e9be6898b384d65f0bec79220e82a5d587e7b503bf26a09320285a05350,False,high,high
76,0x116,ABC724,RouteD,LocationM,55000,1731922916.8332446,118,129676,0.4241339954964681,a51f5e9be6898b384d65f0bec79220e82a5d587e7b503bf26a09320285a05350,41801ae5bb5d3f25759c6e09f2da2502816a5e97e7c7fb0f662d8865bdcbf7df,True,high,high
77,0x116,ABC724,RouteD,LocationN,55000,1731922921.8307316,102,131052,0.4196807374172084,41801ae5bb5d3f25759c6e09f2da2502816a5e97e7c7fb0f662d8865bdcbf7df,5b31c5d406279d88ca1256c04e2fcf98e95dcd39ce48f506775e7ac0df811096,True,high,high
78,0x116,ABC724,RouteD,LocationO,55000,1731922926.832628,51,132714,0.41442500414425,5b31c5d406279d88ca1256c04e2fcf98e95dcd39ce48f506775e7ac0df811096,5184dfa19d172820024e1766c06b0145dabf81b2685cebae8751e988bc215f7a,False,high,high
79,0x116,ABC724,RouteD,LocationP,55000,1731922931.8361683,85,135023,0.4073380090799345,5184dfa19d172820024e1766c06b0145dabf81b2685cebae8751e988bc215f7a,bf8ea3ce14dcacab1299b712e67f603379d547897695baa6b417fd9af2f80701,False,high,high
80,0x116,ABC724,RouteD,LocationQ,55000,1731922936.839714,144,136354,0.4033618375698549,bf8ea3ce14dcacab1299b712e67f603379d547897695baa6b417fd9af2f80701,fc4afde213164465d0bf43d8da4fde8bbd991dd361ed63a26c61cc9c8bdb78f6,True,high,high
81,0x116,ABC724,RouteD,LocationR,55000,1731922941.8363037,43,137512,0.3999650939554366,fc4afde213164465d0bf43d8da4fde8bbd991dd361ed63a26c61cc9c8bdb78f6,b8fe8992f580513de0c30657fb60bf46b4b9cce62a0ed15315a5824ec6b788ea,False,high,high
82,0x116,ABC724,RouteA,LocationA,22000,1731922946.8387656,128,138528,0.1588126588126588,b8fe8992f580513de0c30657fb60bf46b4b9cce62a0ed15315a5824ec6b788ea,19a1b8e6b5b3c532d08fdb34caa22d4764ba58e4c8f96c5bce816357728ecd76,True,high,high
83,0x116,ABC724,RouteA,LocationB,22000,1731922951.8433893,137,140087,0.1570452647283473,19a1b8e6b5b3c532d08fdb34caa22d4764ba58e4c8f96c5bce816357728ecd76,0a3126fd4ad61440a6de24844ca8f48eb8352e9380fe21f935f906564b70fe3d,True,high,high
84,0x116,ABC724,RouteA,LocationC,22000,1731922957.341267,63,142155,0.154760648587809,0a3126fd4ad61440a6de24844ca8f48eb8352e9380fe21f935f906564b70fe3d,7e0d607df30c7e2e63bcce0e621e511f4ff16966319aecd90b61f4bf157ed752,False,high,high
85,0x116,ABC724,RouteA,LocationD,22000,1731922962.3443224,48,144057,0.1527173271691067,7e0d607df30c7e2e63bcce0e621e511f4ff16966319aecd90b61f4bf157ed752,303c7647c0adebf3f998272b72579d2deb82a5aab46fdec2791db3a438286aed,False,high,high
86,0x116,ABC724,RouteB,LocationE,7000,1731922967.359033,93,145122,0.0482352779041082,303c7647c0adebf3f998272b72579d2deb82a5aab46fdec2791db3a438286aed,d987d244c10b462bfceccbe257e6c5818a6fbebe95941dd8aee057d8ecbe35b2,False,high,high
87,0x116,ABC724,RouteB,LocationF,7000,1731922972.3575466,74,146347,0.047831523707353,d987d244c10b462bfceccbe257e6c5818a6fbebe95941dd8aee057d8ecbe35b2,f3d80b2aabcde210ad7d48e3637df32c53ffdc228f1c4f7d2f78a16e0a5577ca,False,high,high
88,0x116,ABC724,RouteB,LocationG,7000,1731922977.3465142,41,148468,0.0471482070210415,f3d80b2aabcde210ad7d48e3637df32c53ffdc228f1c4f7d2f78a16e0a5577ca,793eed0560dff94fbb9e9ee70678f6a23fc1f0cceed639fbf26ef41eae6a6a54,False,high,high
89,0x116,ABC724,RouteA,LocationA,22000,1731922982.350914,106,150424,0.1462532574589161,793eed0560dff94fbb9e9ee70678f6a23fc1f0cceed639fbf26ef41eae6a6a54,5fbd528e5eb020829bd47f15264d3a60eee3ab79d7d589212d9a8105d9f50b12,True,high,high
90,0x116,ABC724,RouteA,LocationB,22000,1731922987.3567922,101,152822,0.1439583306068498,5fbd528e5eb020829bd47f15264d3a60eee3ab79d7d589212d9a8105d9f50b12,46602ce2abb317f141d9006d492e05450c93428511256012ea407fdff7cc7e18,True,high,high
91,0x116,ABC724,RouteA,LocationC,22000,1731922992.3650105,85,155141,0.1418064857129965,46602ce2abb317f141d9006d492e05450c93428511256012ea407fdff7cc7e18,9eee7087a834c17c4bcae2a25c2c34c990a4357db86ebfc1bb085ca7507fe2eb,False,high,high
92,0x116,ABC724,RouteA,LocationD,22000,1731922997.3555443,109,157304,0.1398565834308091,9eee7087a834c17c4bcae2a25c2c34c990a4357db86ebfc1bb085ca7507fe2eb,957962f324960f5063fb65c4270f918828773edf6cafd6283ac2bb0703901e17,True,high,high
93,0x116,ABC724,RouteA,LocationA,22000,1731923002.3530388,44,159510,0.1379223873111403,957962f324960f5063fb65c4270f918828773edf6cafd6283ac2bb0703901e17,f5fb9201e73c3d443054e928e1090dfb60160ea8afd6e1c11772333c2623d958,False,high,high
94,0x116,ABC724,RouteA,LocationB,22000,1731923007.3558304,143,161002,0.1366442652886299,f5fb9201e73c3d443054e928e1090dfb60160ea8afd6e1c11772333c2623d958,a84ec3245352172a8db7ebdd5b5d78c51c9c0ae949781363c2c756e157b38802,True,high,high
95,0x116,ABC724,RouteA,LocationC,22000,1731923012.3546245,97,162672,0.135241467492869,a84ec3245352172a8db7ebdd5b5d78c51c9c0ae949781363c2c756e157b38802,8e76d7e35039c67a5901a3493be783394647deca9212a7bf29d1c311974ed29b,False,high,high
96,0x116,ABC724,RouteA,LocationD,22000,1731923017.8713183,142,164959,0.1333664728811401,8e76d7e35039c67a5901a3493be783394647deca9212a7bf29d1c311974ed29b,1492f8424fcbd6bb2ce6e97506b38bcd9b78eaa337bcc18d597dde7065f8f0e5,True,high,high
97,0x116,ABC724,RouteB,LocationE,7000,1731923022.880385,55,166364,0.0420764107619436,1492f8424fcbd6bb2ce6e97506b38bcd9b78eaa337bcc18d597dde7065f8f0e5,b59648019508c1791e92a91310b4c535a056ff53e57444170d538af5e1055108,False,high,high
98,0x116,ABC724,RouteB,LocationF,7000,1731923027.8754897,117,168218,0.0416126692743939,b59648019508c1791e92a91310b4c535a056ff53e57444170d538af5e1055108,06303e5e0d22d10f71b196ae88f1726958adeee844e6d069ebed063701b8888c,True,high,high
99,0x116,ABC724,RouteB,LocationG,7000,1731923032.87955,87,169237,0.0413621134858216,06303e5e0d22d10f71b196ae88f1726958adeee844e6d069ebed063701b8888c,0d696dc2bb23e94f7696f0b8ebb7bb3375ef7aa0ef70a667acbdbafb427836c8,False,high,high
100,0x116,ABC724,RouteC,LocationH,40000,1731923037.8766413,58,170408,0.2347307638139054,0d696dc2bb23e94f7696f0b8ebb7bb3375ef7aa0ef70a667acbdbafb427836c8,3ebdbf0ba961d7b3461e8de6d6d9c0b5881082d6169ff807d5a8703eeed9b118,False,high,high
