S.no,Owner,License Plate,Current Route,Location,Distance (m),Time,Static Time (s),Total Time (s),Velocity (m/sec),Previous Hash,Hash,vehicle is in traffic (y/n),vehicle_frequency,traffic_frequency
22,0x105,ABC144,RouteB,LocationE,7000,1731922644.2140644,37,38094,0.1837559720690922,442a2b37c8718c337cc5156733e7d6a9118d1ac291969d5342c977788a3b6fac,201b6ae6bf06041a108082d44359c5dcea98d909a30dbf718f14e4946b4d5c3a,False,high,high
23,0x105,ABC144,RouteB,LocationF,7000,1731922649.217935,148,39492,0.177251088828117,201b6ae6bf06041a108082d44359c5dcea98d909a30dbf718f14e4946b4d5c3a,98b2f88ae42be9eaa9050e555f2d0501bd19c2ba9577d01e6e17e83eb24012f9,True,high,high
24,0x105,ABC144,RouteB,LocationG,7000,1731922654.2162106,70,41288,0.1695407866692501,98b2f88ae42be9eaa9050e555f2d0501bd19c2ba9577d01e6e17e83eb24012f9,c4bea078b91affa2818f3c62b656aa026cfae1e9ae87f4badb7b9852645a7d15,False,high,high
25,0x105,ABC144,RouteD,LocationM,55000,1731922659.2193303,24,43559,1.2626552492022314,c4bea078b91affa2818f3c62b656aa026cfae1e9ae87f4badb7b9852645a7d15,08d4c195280038dd213e6d0999325ff81611e3ee93e77dc6193843cf80495fc5,False,high,high
26,0x105,ABC144,RouteD,LocationN,55000,1731922664.2211847,132,45307,1.2139404507029818,08d4c195280038dd213e6d0999325ff81611e3ee93e77dc6193843cf80495fc5,5d82ef32574173a1fa432a9fee10405f84e54763812d0a188c7fc830a3be1a93,True,high,high
27,0x105,ABC144,RouteD,LocationO,55000,1731922669.2205625,121,47037,1.1692922592852435,5d82ef32574173a1fa432a9fee10405f84e54763812d0a188c7fc830a3be1a93,a22672062901ad18d2ecfc7cdaebafc4a8a305187cf1199ea89a801c0d944094,True,high,high
28,0x105,ABC144,RouteD,LocationP,55000,1731922674.2231622,110,48212,1.1407948228656766,a22672062901ad18d2ecfc7cdaebafc4a8a305187cf1199ea89a801c0d944094,eaddf7334d881bbea0c0abb1039c922afdd108aefd3335e7328498a0109c3e9e,True,high,high
29,0x105,ABC144,RouteD,LocationQ,55000,1731922679.2261825,39,49274,1.1162073304379592,eaddf7334d881bbea0c0abb1039c922afdd108aefd3335e7328498a0109c3e9e,5766106187e06931ea52c82a04697111b015e38f65275a2ac74edd10cf883d38,False,high,high
30,0x105,ABC144,RouteD,LocationR,55000,1731922684.2293203,126,51382,1.0704137635747928,5766106187e06931ea52c82a04697111b015e38f65275a2ac74edd10cf883d38,59d451a0e7bd603e83636998277a57f8f6c9e48510a0efcc0ccaf15fc66cae66,True,high,high
31,0x105,ABC144,RouteA,LocationA,22000,1731922689.2357886,114,53258,0.4130834804160877,59d451a0e7bd603e83636998277a57f8f6c9e48510a0efcc0ccaf15fc66cae66,39499e4717346f84a7fb0ee1645ec621ed90ef76b414c66879fecb4203325d38,True,high,high
32,0x105,ABC144,RouteA,LocationB,22000,1731922694.2363963,118,54274,0.4053506282934738,39499e4717346f84a7fb0ee1645ec621ed90ef76b414c66879fecb4203325d38,2f3e8d97600a616ed5f93d09072fb60372e643375fa02d0b92c78ce9b4405405,True,high,high
33,0x105,ABC144,RouteA,LocationC,22000,1731922699.2319171,43,55493,0.3964463986448741,2f3e8d97600a616ed5f93d09072fb60372e643375fa02d0b92c78ce9b4405405,e7de9a2551cdbe17db91a7a7b2db31927996cda736d3f532c197a7a36add6f5f,False,high,high
34,0x105,ABC144,RouteA,LocationD,22000,1731922704.2318969,120,56607,0.3886445139293727,e7de9a2551cdbe17db91a7a7b2db31927996cda736d3f532c197a7a36add6f5f,ad116f61fa2781ba20371310513bcb5a6280a890ddb619831597a1289aa2c9aa,True,high,high
35,0x105,ABC144,RouteA,LocationA,22000,1731922709.234573,132,58277,0.3775074214527172,ad116f61fa2781ba20371310513bcb5a6280a890ddb619831597a1289aa2c9aa,e728ea38c0a82fd6314b60260202b3489212203952a6bc980982f046cbcce2c1,True,high,high
36,0x105,ABC144,RouteA,LocationB,22000,1731922714.2356708,44,60334,0.364636854841383,e728ea38c0a82fd6314b60260202b3489212203952a6bc980982f046cbcce2c1,97845b94ed9274109485e0e1729bf51a350a5889bc36d7a30c1b9c52f981c7ac,False,high,high
37,0x105,ABC144,RouteA,LocationC,22000,1731922719.2344372,40,62196,0.3537204964949514,97845b94ed9274109485e0e1729bf51a350a5889bc36d7a30c1b9c52f981c7ac,f2b9770e20a9a5cf825c4b41674dc4a2954bd71c8e932be463c6121f3edf03ba,False,high,high
38,0x105,ABC144,RouteA,LocationD,22000,1731922724.2409563,42,63284,0.3476392137033057,f2b9770e20a9a5cf825c4b41674dc4a2954bd71c8e932be463c6121f3edf03ba,e6bd51233535cd91aec7aca7b6bea02087d534655c467536f42e7580683520ad,False,high,high
39,0x105,ABC144,RouteA,LocationA,22000,1731922729.7499976,134,65724,0.3347331264074006,e6bd51233535cd91aec7aca7b6bea02087d534655c467536f42e7580683520ad,f74cd9e234da61cafae34a69122d7df3da754d01a452855d9013f20ba089e759,True,high,high
40,0x105,ABC144,RouteA,LocationB,22000,1731922734.7430112,147,66867,0.3290113209804537,f74cd9e234da61cafae34a69122d7df3da754d01a452855d9013f20ba089e759,199b29ed4abf79498a8a843a7770860aeef817f9ce3981305a080d73232a3e37,True,high,high
41,0x105,ABC144,RouteA,LocationC,22000,1731922739.7464724,59,68549,0.32093830690455,199b29ed4abf79498a8a843a7770860aeef817f9ce3981305a080d73232a3e37,4a863cfdc853a6ae86386943e35f99d5cca3b545632944b328ab29db4fd1713e,False,high,high
42,0x105,ABC144,RouteA,LocationD,22000,1731922745.7629397,21,70725,0.3110639802050194,4a863cfdc853a6ae86386943e35f99d5cca3b545632944b328ab29db4fd1713e,c699bbd21cfa6177cda27f28d9d21a378164b55c944c2d1bea5bead0931c323f,False,high,high
43,0x105,ABC144,RouteA,LocationA,22000,1731922750.7625768,146,71816,0.3063384204077086,c699bbd21cfa6177cda27f28d9d21a378164b55c944c2d1bea5bead0931c323f,9953a2a6c6d970475d004d714050ae55a537f2e80167c320260850b27bd9f089,True,high,high
44,0x105,ABC144,RouteA,LocationB,22000,1731922755.7630312,47,73025,0.3012666894899007,9953a2a6c6d970475d004d714050ae55a537f2e80167c320260850b27bd9f089,40b7de722edb7026803053057bcefdf3ade90c406490ffbe4fdade007e2b5a4e,False,high,high
45,0x105,ABC144,RouteA,LocationC,22000,1731922761.2693925,31,74303,0.2960849494636824,40b7de722edb7026803053057bcefdf3ade90c406490ffbe4fdade007e2b5a4e,bae1398f78368f8d33cf3cb0155e71a1a8dac139d52ec19dea80d32fec42b824,False,high,high
46,0x105,ABC144,RouteA,LocationD,22000,1731922766.2662635,73,75843,0.2900729137824189,bae1398f78368f8d33cf3cb0155e71a1a8dac139d52ec19dea80d32fec42b824,868529bf7a2a5f6267a2610efe73dbf7725a941ed20e91764735ba31520b52ee,False,high,high
47,0x105,ABC144,RouteB,LocationE,7000,1731922771.2709968,115,77003,0.0909055491344493,868529bf7a2a5f6267a2610efe73dbf7725a941ed20e91764735ba31520b52ee,18888e114414bae8755f196446b90dde8126eff936f151477d229a234a3b22ad,True,high,high
48,0x105,ABC144,RouteB,LocationF,7000,1731922776.2749114,23,79226,0.0883548330093656,18888e114414bae8755f196446b90dde8126eff936f151477d229a234a3b22ad,fad92a85a6c530aa6137d47438cfece71e6effd21a974a30968d8bd2fd9de1a0,False,high,high
49,0x105,ABC144,RouteB,LocationG,7000,1731922781.7818716,81,81074,0.0863408737696425,fad92a85a6c530aa6137d47438cfece71e6effd21a974a30968d8bd2fd9de1a0,6ec5a8e8a110e808bfef93bee543f66043de7f700868988d0d3040f1c4d332d8,False,high,high
50,0x105,ABC144,RouteA,LocationA,22000,1731922786.778106,136,82619,0.2662825742262675,6ec5a8e8a110e808bfef93bee543f66043de7f700868988d0d3040f1c4d332d8,118af12db95c73657bcb55a7a53ab0540e53143cb78884e85e3b89c11b274684,True,high,high
51,0x105,ABC144,RouteA,LocationB,22000,1731922791.790126,91,84746,0.2595992731220352,118af12db95c73657bcb55a7a53ab0540e53143cb78884e85e3b89c11b274684,ea108cf10f87d6754bfcccd275f0d8d1147b494fc2d4db2321190a14d8b0020f,False,high,high
52,0x105,ABC144,RouteA,LocationC,22000,1731922796.787629,38,86247,0.2550813361624172,ea108cf10f87d6754bfcccd275f0d8d1147b494fc2d4db2321190a14d8b0020f,e5fca115e6e14cb12e7a7e4ac21bfd057c7d559ab2eb437bab3472b7181afc20,False,high,high
53,0x105,ABC144,RouteA,LocationD,22000,1731922801.7909386,121,88517,0.2485398285075183,e5fca115e6e14cb12e7a7e4ac21bfd057c7d559ab2eb437bab3472b7181afc20,7f881b361315570c55e43ae266bfe8a80d0eea199839790bfcbf89ef8c5cbdca,True,high,high
54,0x105,ABC144,RouteA,LocationA,22000,1731922806.7879193,39,89706,0.2452455800057967,7f881b361315570c55e43ae266bfe8a80d0eea199839790bfcbf89ef8c5cbdca,3661f5fc6b31cf10c63738845f7238cf20087822403114e7670b8b4b13cc171d,False,high,high
55,0x105,ABC144,RouteA,LocationB,22000,1731922811.7934892,118,91198,0.2412333603807101,3661f5fc6b31cf10c63738845f7238cf20087822403114e7670b8b4b13cc171d,ffe3e82c6d4aeecf425292502f42f91e0da57fccdb98e67c9f284c298f145b9f,True,high,high
56,0x105,ABC144,RouteA,LocationC,22000,1731922816.7959828,111,92967,0.2366431099207245,ffe3e82c6d4aeecf425292502f42f91e0da57fccdb98e67c9f284c298f145b9f,cd7731972994909b6f82a760774cd120c921a6ba16e7eed5c2657bf5430b37d5,True,high,high
57,0x105,ABC144,RouteA,LocationD,22000,1731922821.8037202,116,95334,0.2307676170096712,cd7731972994909b6f82a760774cd120c921a6ba16e7eed5c2657bf5430b37d5,0566e09a28c65b05f0a8128822b5cdde7635e2fe6dd45ccabf0e8112409c491a,True,high,high
58,0x105,ABC144,RouteD,LocationM,55000,1731922826.7892652,146,97488,0.5641720006564911,0566e09a28c65b05f0a8128822b5cdde7635e2fe6dd45ccabf0e8112409c491a,6a5f9c8e734d061daf5bc48a52929fa8f244c6f803f6315fad4c1dbcb6d1cd61,True,high,high
59,0x105,ABC144,RouteD,LocationN,55000,1731922831.7922783,143,98597,0.5578263030315324,6a5f9c8e734d061daf5bc48a52929fa8f244c6f803f6315fad4c1dbcb6d1cd61,79a0fc73a82235ec18983c19e23c57cbf7812dd63d77632079f4da7995c40410,True,high,high
60,0x105,ABC144,RouteD,LocationO,55000,1731922836.7917774,123,100240,0.548683160415004,79a0fc73a82235ec18983c19e23c57cbf7812dd63d77632079f4da7995c40410,bdf3242ee11fd5e8bfd72d8cf4907b8fb75a5828f08bc9e86aca61c40edd1946,True,high,high
61,0x105,ABC144,RouteD,LocationP,55000,1731922841.7914164,125,102282,0.5377290236796308,bdf3242ee11fd5e8bfd72d8cf4907b8fb75a5828f08bc9e86aca61c40edd1946,f32fd8b41d63a20451db59d9b75cb017fca1ea4590a5bb3d06bd415e917e24fc,True,high,high
62,0x105,ABC144,RouteD,LocationQ,55000,1731922846.7962778,98,104065,0.5285158314514966,f32fd8b41d63a20451db59d9b75cb017fca1ea4590a5bb3d06bd415e917e24fc,a1407c2dbe483ce6ce1eea064aeafbd37b18325693272d65d8fce5f6a06e36f5,False,high,high
63,0x105,ABC144,RouteD,LocationR,55000,1731922851.792825,61,106006,0.5188385563081335,a1407c2dbe483ce6ce1eea064aeafbd37b18325693272d65d8fce5f6a06e36f5,7e6ba7d389ef5385d9ea4cd4e63956ef890c14bea75bebff626e215d31e959c5,False,high,high
64,0x105,ABC144,RouteA,LocationA,22000,1731922856.7946925,146,107397,0.2048474352169986,7e6ba7d389ef5385d9ea4cd4e63956ef890c14bea75bebff626e215d31e959c5,768b7889abda6ec91f774c4491a194958894fdde1d1aa7a7449144991cc8639b,True,high,high
65,0x105,ABC144,RouteA,LocationB,22000,1731922861.7975633,29,108379,0.2029913544136779,768b7889abda6ec91f774c4491a194958894fdde1d1aa7a7449144991cc8639b,5256fc26edefd69323eb3cedf6859250a1fcd13fac129d073ec6d5aad6eee5a3,False,high,high
66,0x105,ABC144,RouteA,LocationC,22000,1731922866.7972562,121,110144,0.1997385241138872,5256fc26edefd69323eb3cedf6859250a1fcd13fac129d073ec6d5aad6eee5a3,b8b1f048cb5099db12d54ac2b6a8cdb58ef334d7d4150a7b895ad54f7be27156,True,high,high
67,0x105,ABC144,RouteA,LocationD,22000,1731922871.802641,124,111459,0.1973819969674947,b8b1f048cb5099db12d54ac2b6a8cdb58ef334d7d4150a7b895ad54f7be27156,8b4725a5c9a181887fc9a1208aaff1c73917083ac39eadc084be800e6f97ee72,True,high,high
68,0x105,ABC144,RouteC,LocationH,40000,1731922877.3012218,33,112490,0.3555871633034047,8b4725a5c9a181887fc9a1208aaff1c73917083ac39eadc084be800e6f97ee72,a8ae9d452042dbb9d5ccb2724880676ed5a4a2a3f5fc79850d11ad8a6aaf5c67,False,high,high
69,0x105,ABC144,RouteC,LocationI,40000,1731922882.3054082,106,113929,0.3510958579466158,a8ae9d452042dbb9d5ccb2724880676ed5a4a2a3f5fc79850d11ad8a6aaf5c67,16c254cf2a7c61240904a987a3e39c7bac38294cfdb687e0cb18a75df0a6c101,True,high,high
70,0x105,ABC144,RouteC,LocationJ,40000,1731922887.3044305,37,115740,0.3456022118541558,16c254cf2a7c61240904a987a3e39c7bac38294cfdb687e0cb18a75df0a6c101,0cdce8914d8a2b5edcc2cee9a9c00502545b822021f6a128bc6851ac0c5bafc0,False,high,high
71,0x105,ABC144,RouteC,LocationK,40000,1731922892.3154871,136,117652,0.3399857205997348,0cdce8914d8a2b5edcc2cee9a9c00502545b822021f6a128bc6851ac0c5bafc0,c99a6a5369301b3cc060b054e9c1481b81e67a127884c92a7897cba9164a6816,True,high,high
72,0x105,ABC144,RouteC,LocationL,40000,1731922897.3185308,117,120037,0.3332305872356023,c99a6a5369301b3cc060b054e9c1481b81e67a127884c92a7897cba9164a6816,763cbdace13589c3db545fc93c5121843bdcbbe83c03b433301738844db9e02e,True,high,high
73,0x105,ABC144,RouteB,LocationE,7000,1731922902.3108585,96,121635,0.05754922514079,763cbdace13589c3db545fc93c5121843bdcbbe83c03b433301738844db9e02e,d4693fb46f55824208ed121d7f0c23694e55af3404e5d7768af0dc36a63580b4,False,high,high
74,0x105,ABC144,RouteB,LocationF,7000,1731922907.314407,105,123419,0.0567173611842585,d4693fb46f55824208ed121d7f0c23694e55af3404e5d7768af0dc36a63580b4,2dbcf0ee26506aae79a20577854a7a82a198f1af11244cfd4c031bfd2d08c542,True,high,high
75,0x105,ABC144,RouteB,LocationG,7000,1731922912.316185,42,124773,0.0561018810159249,2dbcf0ee26506aae79a20577854a7a82a198f1af11244cfd4c031bfd2d08c542,8f7adcb3618b88f7a1d6f7ab3af09f132b22a4a8ae9a75c642b87ffcecc7dba4,False,high,high
76,0x105,ABC144,RouteB,LocationE,7000,1731922917.315312,109,126815,0.0551985175255293,8f7adcb3618b88f7a1d6f7ab3af09f132b22a4a8ae9a75c642b87ffcecc7dba4,6d3f2899324dc7dd824c91ea362f9b6f160b95776c43ee3e98c1287991cf4dbd,True,high,high
77,0x105,ABC144,RouteB,LocationF,7000,1731922922.317771,137,129087,0.0542269941977116,6d3f2899324dc7dd824c91ea362f9b6f160b95776c43ee3e98c1287991cf4dbd,078d541413aedfe1087df64af376d8993ceb6da426a9ee1eb71b06fb33958e9b,True,high,high
78,0x105,ABC144,RouteB,LocationG,7000,1731922927.3179305,105,130129,0.0537927748618678,078d541413aedfe1087df64af376d8993ceb6da426a9ee1eb71b06fb33958e9b,e0c2e83adf0cd8c7034afa460afff1d4648000656faec18ce0bdbc2748e90562,True,high,high
79,0x105,ABC144,RouteA,LocationA,22000,1731922932.3353665,91,131531,0.1672609498901399,e0c2e83adf0cd8c7034afa460afff1d4648000656faec18ce0bdbc2748e90562,9c21911583e145e47e23cafd7df872ef448ec3f92feac8aaafc2cb1330aa866e,False,high,high
80,0x105,ABC144,RouteA,LocationB,22000,1731922937.320032,139,132956,0.1654682752188694,9c21911583e145e47e23cafd7df872ef448ec3f92feac8aaafc2cb1330aa866e,6812943e6ac04d64a627cb8e9fbcb310a8a368ea414dbbf1c36a6c0e34579db0,True,high,high
81,0x105,ABC144,RouteA,LocationC,22000,1731922942.3219492,92,135127,0.1628098011500292,6812943e6ac04d64a627cb8e9fbcb310a8a368ea414dbbf1c36a6c0e34579db0,0cd8d16a84af0c66e7597f649c856c75101108f45158c2092107755c03fde488,False,high,high
82,0x105,ABC144,RouteA,LocationD,22000,1731922947.3244288,68,137349,0.1601759022635767,0cd8d16a84af0c66e7597f649c856c75101108f45158c2092107755c03fde488,48f9ec237390949ea9ddc077ddd112716da8625f506b32b840c31b4609527651,False,high,high
83,0x105,ABC144,RouteD,LocationM,55000,1731922952.3264532,77,139100,0.3953989935298346,48f9ec237390949ea9ddc077ddd112716da8625f506b32b840c31b4609527651,5fa678fcdcd422ce864f957454378ab17c02fe9c8b60a41c0e7d3d3e1b31635a,False,high,high
84,0x105,ABC144,RouteD,LocationN,55000,1731922957.326556,73,141253,0.3893722611201178,5fa678fcdcd422ce864f957454378ab17c02fe9c8b60a41c0e7d3d3e1b31635a,15ea72496c5a9dfbe5d456440b07cb742447ef6e85b2e519b2e47db81a09da5a,False,high,high
85,0x105,ABC144,RouteD,LocationO,55000,1731922962.3289244,145,143773,0.3825474880540853,15ea72496c5a9dfbe5d456440b07cb742447ef6e85b2e519b2e47db81a09da5a,9a6b79c0028074c28ff0a718f26ed004f885a747abced1df96c59df6c6c3702a,True,high,high
86,0x105,ABC144,RouteD,LocationP,55000,1731922967.3345077,20,144992,0.3793312734495696,9a6b79c0028074c28ff0a718f26ed004f885a747abced1df96c59df6c6c3702a,827671ac21095a3259e15dab08cbb89457acf83b1bf012f351b2b31d163359c7,False,high,high
87,0x105,ABC144,RouteD,LocationQ,55000,1731922972.3341775,50,146914,0.3743686782743646,827671ac21095a3259e15dab08cbb89457acf83b1bf012f351b2b31d163359c7,a2be6e2599d66aa33c67e3e1e50ddc2c91068b0009a9c23ebaf34f874bea1991,False,high,high
88,0x105,ABC144,RouteD,LocationR,55000,1731922977.3322546,118,148778,0.3696783126537525,a2be6e2599d66aa33c67e3e1e50ddc2c91068b0009a9c23ebaf34f874bea1991,8ccfbad8d26f668f0543834d5d5274a96bc1d4689bda1ae49de5829b41e88b12,True,high,high
89,0x105,ABC144,RouteA,LocationA,22000,1731922982.3329728,57,150982,0.1457127339682876,8ccfbad8d26f668f0543834d5d5274a96bc1d4689bda1ae49de5829b41e88b12,716be17350167e7f132755106ae3f745a014a7efd7d201c11ca49d1bd9d68b2b,False,high,high
90,0x105,ABC144,RouteA,LocationB,22000,1731922987.3337872,31,152473,0.1442878411259698,716be17350167e7f132755106ae3f745a014a7efd7d201c11ca49d1bd9d68b2b,59e88133af5dc998c87b800b7f550f4171fe826972db61a4e570b536fb5999cf,False,high,high
91,0x105,ABC144,RouteA,LocationC,22000,1731922992.3344016,145,153761,0.1430791943340639,59e88133af5dc998c87b800b7f550f4171fe826972db61a4e570b536fb5999cf,c29dfe94b0f05e988d8ca7d46cf0d08f3dbab7914513722d341b76aa840632cb,True,high,high
92,0x105,ABC144,RouteA,LocationD,22000,1731922997.3400404,146,154937,0.1419931972350052,c29dfe94b0f05e988d8ca7d46cf0d08f3dbab7914513722d341b76aa840632cb,2083f75105f8fd844020e9263bc76aac1c63a36f25efc007cfa21d204722e3e8,True,high,high
93,0x105,ABC144,RouteD,LocationM,55000,1731923002.3386445,71,157021,0.3502716197196553,2083f75105f8fd844020e9263bc76aac1c63a36f25efc007cfa21d204722e3e8,0fa70fd6d5ec711e2dad54016472654cefc757907be1ccf82ba28811d0dea337,False,high,high
94,0x105,ABC144,RouteD,LocationN,55000,1731923007.343648,98,158141,0.3477908954667038,0fa70fd6d5ec711e2dad54016472654cefc757907be1ccf82ba28811d0dea337,453d87ecf6dee3f0cc03e74c0263304fffcabfa3afd516a83b6c942ab46afa7c,False,high,high
95,0x105,ABC144,RouteD,LocationO,55000,1731923012.3419795,84,159990,0.3437714857178574,453d87ecf6dee3f0cc03e74c0263304fffcabfa3afd516a83b6c942ab46afa7c,3a092e92d2be3f77ff89202280177f37ec8edb09381cd2e60da313daf46eb815,False,high,high
96,0x105,ABC144,RouteD,LocationP,55000,1731923017.3663516,90,161274,0.3410345126926845,3a092e92d2be3f77ff89202280177f37ec8edb09381cd2e60da313daf46eb815,1ed7af4891b3e50a530cd8f49694a688e7a293d043a7856c51989f53dd56f998,False,high,high
97,0x105,ABC144,RouteD,LocationQ,55000,1731923022.348111,37,162845,0.3377444809481408,1ed7af4891b3e50a530cd8f49694a688e7a293d043a7856c51989f53dd56f998,fa2cdd0a12e157db1dcc490981c510289cc6f82b7d5ca5f07567c699d449ce71,False,high,high
98,0x105,ABC144,RouteD,LocationR,55000,1731923027.346556,86,165079,0.3331738137497804,fa2cdd0a12e157db1dcc490981c510289cc6f82b7d5ca5f07567c699d449ce71,04e6df52d5261e3b15644211f7a4772b6f7f976b6734e430f747dc92b0872b54,False,high,high
99,0x105,ABC144,RouteB,LocationE,7000,1731923032.3496854,102,167394,0.0418175083933713,04e6df52d5261e3b15644211f7a4772b6f7f976b6734e430f747dc92b0872b54,e0efc4aa5cc37243eefe832d88cdaa9d99fb0e7b35d4f8ab2f400cb6a0f19027,True,high,high
100,0x105,ABC144,RouteB,LocationF,7000,1731923037.8655393,52,169285,0.0413503854446643,e0efc4aa5cc37243eefe832d88cdaa9d99fb0e7b35d4f8ab2f400cb6a0f19027,c99d33bfe2776d24003318761c903bcfa486446c191c3cdd4619751cc57610da,False,high,high
