S.no,Owner,License Plate,Current Route,Location,Distance (m),Time,Static Time (s),Total Time (s),Velocity (m/sec),Previous Hash,Hash,vehicle is in traffic (y/n),vehicle_frequency,traffic_frequency
12,0x146,ABC140,RouteA,LocationA,22000,1731922588.174075,137,21529,1.0218774676018394,eec2a6396b99fedec9b2a7015a72047ca536d1cfd80e88e742f4c55720294847,c421ed0b07e5d0c3793517d45c29a0ede270011dffbe86258ce0b81301d23f06,True,high,high
13,0x146,ABC140,RouteA,LocationB,22000,1731922593.1768763,114,23349,0.9422245064028438,c421ed0b07e5d0c3793517d45c29a0ede270011dffbe86258ce0b81301d23f06,a2214bca8ead067ad32d1936d62cc81595136bd40ccb61a29b514e98dd87db42,True,high,high
14,0x146,ABC140,RouteA,LocationC,22000,1731922598.1779797,148,25364,0.867371077117174,a2214bca8ead067ad32d1936d62cc81595136bd40ccb61a29b514e98dd87db42,7693108e466b87eab31c56c5800fcb411ff05335c01fbcad69e4c397f159daf1,True,high,high
15,0x146,ABC140,RouteA,LocationD,22000,1731922603.180223,35,27494,0.8001745835455009,7693108e466b87eab31c56c5800fcb411ff05335c01fbcad69e4c397f159daf1,0572c23d49e74d7e0c7dc4bc3aca9f0e65cc7659b0321c217e6b0255e854e049,False,high,high
16,0x146,ABC140,RouteD,LocationM,55000,1731922608.1799772,72,29172,1.885369532428356,0572c23d49e74d7e0c7dc4bc3aca9f0e65cc7659b0321c217e6b0255e854e049,0ad827186b9ded356e42c0e8925d610653cf90d090f0745bc8b00fb50ff4e0aa,False,high,high
17,0x146,ABC140,RouteD,LocationN,55000,1731922613.1843586,144,30848,1.782935684647303,0ad827186b9ded356e42c0e8925d610653cf90d090f0745bc8b00fb50ff4e0aa,338e0682df6e7bbe147b761f2342c39c594364780131210fd3e3ce24894a3170,True,high,high
18,0x146,ABC140,RouteD,LocationO,55000,1731922618.1823092,130,33273,1.652991915366814,338e0682df6e7bbe147b761f2342c39c594364780131210fd3e3ce24894a3170,23cdbc49466bb3faeb9dcb9f334083395c0d60eddb7e225d1d1c98174391d51f,True,high,high
19,0x146,ABC140,RouteD,LocationP,55000,1731922623.185003,143,35394,1.5539356953155905,23cdbc49466bb3faeb9dcb9f334083395c0d60eddb7e225d1d1c98174391d51f,bc9f8bc5bef81dba84ecb3ec2155945c8b81b7a0006981fb6f40e22bafccda45,True,high,high
20,0x146,ABC140,RouteD,LocationQ,55000,1731922628.1869369,38,36613,1.5021986726026275,bc9f8bc5bef81dba84ecb3ec2155945c8b81b7a0006981fb6f40e22bafccda45,f3de5db3a0bb4a260df462e7ab9208ddd63507d9e37203ef024498b498e5265d,False,high,high
21,0x146,ABC140,RouteD,LocationR,55000,1731922633.1906517,77,37881,1.4519152081518438,f3de5db3a0bb4a260df462e7ab9208ddd63507d9e37203ef024498b498e5265d,9bc3df40c3ddc69d7f8ea5b5d975422a50aa71e1e223ae7a4e49734175bf1389,False,high,high
22,0x146,ABC140,RouteA,LocationA,22000,1731922638.190205,132,39503,0.5569197276156241,9bc3df40c3ddc69d7f8ea5b5d975422a50aa71e1e223ae7a4e49734175bf1389,0411419949343f9d34b822ef4dce478e722017bad24036be8ca0df57e1a3ede9,True,high,high
23,0x146,ABC140,RouteA,LocationB,22000,1731922643.6879086,35,41797,0.52635356604541,0411419949343f9d34b822ef4dce478e722017bad24036be8ca0df57e1a3ede9,ede59b91e5b5fb530bd9a961290d3c30ddf2551d21e70c3c567454d66ac52816,False,high,high
24,0x146,ABC140,RouteA,LocationC,22000,1731922648.6881807,24,42912,0.5126771066368382,ede59b91e5b5fb530bd9a961290d3c30ddf2551d21e70c3c567454d66ac52816,8e46985219c97605a22a8f7196b71b0e9ac66114610df8b9196108c6877b160c,False,high,high
25,0x146,ABC140,RouteA,LocationD,22000,1731922653.691097,80,44426,0.495205510286769,8e46985219c97605a22a8f7196b71b0e9ac66114610df8b9196108c6877b160c,847fcd52a6e2aca55afd89c7e1ea79db188e30e8cc6362b9a7c8854ab10d82bf,False,high,high
26,0x146,ABC140,RouteA,LocationA,22000,1731922658.6940572,46,46074,0.4774927290879889,847fcd52a6e2aca55afd89c7e1ea79db188e30e8cc6362b9a7c8854ab10d82bf,99fa0c7ad63bdb6c02d01adc129c4f5a029414ef1747c585987d37a3438c0e58,False,high,high
27,0x146,ABC140,RouteA,LocationB,22000,1731922663.6977415,80,48345,0.4550625711035267,99fa0c7ad63bdb6c02d01adc129c4f5a029414ef1747c585987d37a3438c0e58,bce1569451ab7336e04941edf450983191cd2bc24b5562eed2cae00206a8ad20,False,high,high
28,0x146,ABC140,RouteA,LocationC,22000,1731922668.7043357,128,49861,0.4412266099757325,bce1569451ab7336e04941edf450983191cd2bc24b5562eed2cae00206a8ad20,f3c43c5297b03d0bb29490b1926a3ac5ec4cc70e924f28b1c1e1dc2a1568adf0,True,high,high
29,0x146,ABC140,RouteA,LocationD,22000,1731922673.703484,58,51954,0.4234515148015552,f3c43c5297b03d0bb29490b1926a3ac5ec4cc70e924f28b1c1e1dc2a1568adf0,d078fe833fa8f2ba5dc2ecbf388dea7a546ebda0d141091980e3aff0910441a5,False,high,high
30,0x146,ABC140,RouteA,LocationA,22000,1731922678.706265,132,54178,0.4060688840488759,d078fe833fa8f2ba5dc2ecbf388dea7a546ebda0d141091980e3aff0910441a5,35e00b51c77be6e2bbf9a9b8881bc69b3d8c08ad2b8983efd65f1eecfa6811be,True,high,high
31,0x146,ABC140,RouteA,LocationB,22000,1731922683.7116086,57,55727,0.3947817036624975,35e00b51c77be6e2bbf9a9b8881bc69b3d8c08ad2b8983efd65f1eecfa6811be,fbe14956c2f4a7455c164cb662718fbab4718cd057a75258eb340175c842a07d,False,high,high
32,0x146,ABC140,RouteA,LocationC,22000,1731922688.713096,101,57214,0.3845212710175831,fbe14956c2f4a7455c164cb662718fbab4718cd057a75258eb340175c842a07d,0c052cc1c2b412a51f25236c18b51845c0e99b262f0fd4e23e4041c4dd473552,True,high,high
33,0x146,ABC140,RouteA,LocationD,22000,1731922693.720189,114,59398,0.3703828411731035,0c052cc1c2b412a51f25236c18b51845c0e99b262f0fd4e23e4041c4dd473552,89dad29d52508734e67daae72b757ebbf3cc5d692ccf6f5265915e05ea5a6e46,True,high,high
34,0x146,ABC140,RouteD,LocationM,55000,1731922698.715286,117,61295,0.8972999428990945,89dad29d52508734e67daae72b757ebbf3cc5d692ccf6f5265915e05ea5a6e46,7804f9155d65817b6466a88f5aee6ba23d549c7cdbc419d54bca1a9e49595165,True,high,high
35,0x146,ABC140,RouteD,LocationN,55000,1731922703.715015,101,62449,0.8807186664318084,7804f9155d65817b6466a88f5aee6ba23d549c7cdbc419d54bca1a9e49595165,51367bc4724d8d5cd0f1287e3cd68264ba418392eb60c68ecb9255bf99f2bb7a,True,high,high
36,0x146,ABC140,RouteD,LocationO,55000,1731922708.7171564,23,63570,0.865187981752399,51367bc4724d8d5cd0f1287e3cd68264ba418392eb60c68ecb9255bf99f2bb7a,ef1f2962b75ada6e8167dda90c46fbb0c1b2c24afbd54d1356ee198df48da3e2,False,high,high
37,0x146,ABC140,RouteD,LocationP,55000,1731922713.7202327,58,65007,0.8460627317058163,ef1f2962b75ada6e8167dda90c46fbb0c1b2c24afbd54d1356ee198df48da3e2,950a1ace50e1c3219fbfe9174ec31c368b1f1d6eaf61bed2786c37523a747d13,False,high,high
38,0x146,ABC140,RouteD,LocationQ,55000,1731922718.7237928,93,66528,0.8267195767195767,950a1ace50e1c3219fbfe9174ec31c368b1f1d6eaf61bed2786c37523a747d13,2b8a7975061bed273044f8839d75605ecd4546d615c8ad405a159e047361e12e,False,high,high
39,0x146,ABC140,RouteD,LocationR,55000,1731922723.727097,109,68090,0.8077544426494345,2b8a7975061bed273044f8839d75605ecd4546d615c8ad405a159e047361e12e,f29110ec372083398a0227efa942ad7c4a8a53be4e1438793fd4e7120500f1af,True,high,high
40,0x146,ABC140,RouteD,LocationM,55000,1731922728.7361808,97,69937,0.7864220655733016,f29110ec372083398a0227efa942ad7c4a8a53be4e1438793fd4e7120500f1af,2c97a2f32f634e05a925889cb218bc37dc46b3edea6bab836a7b71248ffb40c0,False,high,high
41,0x146,ABC140,RouteD,LocationN,55000,1731922733.7306888,78,72114,0.7626813101478215,2c97a2f32f634e05a925889cb218bc37dc46b3edea6bab836a7b71248ffb40c0,cbb84895207034b6db47d51fb1ccb840a10518cf2e4739d4c6804f56abc42b80,False,high,high
42,0x146,ABC140,RouteD,LocationO,55000,1731922738.7301514,31,74167,0.7415697008103335,cbb84895207034b6db47d51fb1ccb840a10518cf2e4739d4c6804f56abc42b80,a7f7c1c6109e782b2ccf3988018b4f59ff6ae15174f7c8bf8687b08c886abd5a,False,high,high
43,0x146,ABC140,RouteD,LocationP,55000,1731922743.7344773,36,75226,0.7311301943476989,a7f7c1c6109e782b2ccf3988018b4f59ff6ae15174f7c8bf8687b08c886abd5a,9993593833f79e29b5a517015c2c468b158f478eb70d78635ecba9bdebfec9f5,False,high,high
44,0x146,ABC140,RouteD,LocationQ,55000,1731922748.7395196,124,77198,0.7124536905101169,9993593833f79e29b5a517015c2c468b158f478eb70d78635ecba9bdebfec9f5,7af0310bf1e67bac69351f473cd4ee164dbace3475752ed7e6c752d13c10172f,True,high,high
45,0x146,ABC140,RouteD,LocationR,55000,1731922753.7497752,61,78446,0.7011192412615047,7af0310bf1e67bac69351f473cd4ee164dbace3475752ed7e6c752d13c10172f,b7de176f04e526c3030385d5a977d99251669cd4a9ae7fd56d02d7306a3ef2a4,False,high,high
46,0x146,ABC140,RouteD,LocationM,55000,1731922758.7382028,95,80635,0.6820859428287964,b7de176f04e526c3030385d5a977d99251669cd4a9ae7fd56d02d7306a3ef2a4,efadc20ad9a6bd1bac6db53e3d8398b68ca5e33a3f32756eec02288d22f1f035,False,high,high
47,0x146,ABC140,RouteD,LocationN,55000,1731922763.7440493,124,82654,0.6654245408570668,efadc20ad9a6bd1bac6db53e3d8398b68ca5e33a3f32756eec02288d22f1f035,41ae306056ed7406d6dd590788917307a2729a4cfea7029d740f0858f3c8a7ba,True,high,high
48,0x146,ABC140,RouteD,LocationO,55000,1731922768.7433774,30,84745,0.6490058410525694,41ae306056ed7406d6dd590788917307a2729a4cfea7029d740f0858f3c8a7ba,44b3744eccd1c94e609216fcb8eddcfe836fdce76ff9df6845a20e3c4c22eea2,False,high,high
49,0x146,ABC140,RouteD,LocationP,55000,1731922773.749056,85,85954,0.6398771435884311,44b3744eccd1c94e609216fcb8eddcfe836fdce76ff9df6845a20e3c4c22eea2,b16fb612f39f6f8407013caec854b4d20dffa49c38a921e44032a8dcf0058977,False,high,high
50,0x146,ABC140,RouteD,LocationQ,55000,1731922778.7464714,51,87365,0.6295427230584331,b16fb612f39f6f8407013caec854b4d20dffa49c38a921e44032a8dcf0058977,2aaf12c4ce409f1c67e3c8e829cde84c87504db01867267af8ad0b23e646455d,False,high,high
51,0x146,ABC140,RouteD,LocationR,55000,1731922783.748413,44,89728,0.6129636233951498,2aaf12c4ce409f1c67e3c8e829cde84c87504db01867267af8ad0b23e646455d,60c9cf61b2ffcdb03c1c5fbc091efc29f2cf9fb847a66b14693f80d532cb89de,False,high,high
52,0x146,ABC140,RouteC,LocationH,40000,1731922788.7519455,63,91720,0.4361098996947231,60c9cf61b2ffcdb03c1c5fbc091efc29f2cf9fb847a66b14693f80d532cb89de,4d146ed3046a0689f1b274118461228844a66599f265a708bdcdf53e4e018a77,False,high,high
53,0x146,ABC140,RouteC,LocationI,40000,1731922793.7521236,128,92718,0.4314156905886667,4d146ed3046a0689f1b274118461228844a66599f265a708bdcdf53e4e018a77,2419eb491f72d28b345c520500d3414e80989282ef2e40285e68ce95b8b924c3,True,high,high
54,0x146,ABC140,RouteC,LocationJ,40000,1731922799.2619684,122,94490,0.4233252195999576,2419eb491f72d28b345c520500d3414e80989282ef2e40285e68ce95b8b924c3,8a76fc32a8f09b8d0c09594cbeb0bd741fae22f935e15f05e8a70db8b1d4d78d,True,high,high
55,0x146,ABC140,RouteC,LocationK,40000,1731922804.2626271,61,96322,0.4152737692323664,8a76fc32a8f09b8d0c09594cbeb0bd741fae22f935e15f05e8a70db8b1d4d78d,f4d45dac94a2de58c9cb3bcf9ed4c0934e0dde0e727aec93156b8bebf480302d,False,high,high
56,0x146,ABC140,RouteC,LocationL,40000,1731922809.263832,31,97714,0.4093579220991874,f4d45dac94a2de58c9cb3bcf9ed4c0934e0dde0e727aec93156b8bebf480302d,b7127b43597d3385e5f7ae2464ace31abc5bbf5ce1a9dda5cd9198b583a70568,False,high,high
57,0x146,ABC140,RouteB,LocationE,7000,1731922814.2663343,128,99973,0.0700189051043781,b7127b43597d3385e5f7ae2464ace31abc5bbf5ce1a9dda5cd9198b583a70568,40a9dd6538204a406dbbf5a20cbd0b81bedc61961682052d3ce9841bdd01915f,True,high,high
58,0x146,ABC140,RouteB,LocationF,7000,1731922819.2681391,112,102226,0.0684757302447518,40a9dd6538204a406dbbf5a20cbd0b81bedc61961682052d3ce9841bdd01915f,f4394734ac778acd289ece5e6ed3822fb2e65aefff251bd7de454fa1b244cf83,True,high,high
59,0x146,ABC140,RouteB,LocationG,7000,1731922824.7760158,41,103748,0.0674711801673285,f4394734ac778acd289ece5e6ed3822fb2e65aefff251bd7de454fa1b244cf83,700873aab86cf11ba0b3e15c3b6eeca93fe7bd90e686a9549a16d334cc7576bb,False,high,high
60,0x146,ABC140,RouteB,LocationE,7000,1731922829.7792568,123,105094,0.0666070375092774,700873aab86cf11ba0b3e15c3b6eeca93fe7bd90e686a9549a16d334cc7576bb,9b30eea7330889c6327bc6c248e96cf359afcc03be611b9890af3ac07d1a6748,True,high,high
61,0x146,ABC140,RouteB,LocationF,7000,1731922834.7746615,55,107099,0.065360087395774,9b30eea7330889c6327bc6c248e96cf359afcc03be611b9890af3ac07d1a6748,5798e8c290864362b08d3a915d2911800f1ee42b5500ad30d982866e83790204,False,high,high
62,0x146,ABC140,RouteB,LocationG,7000,1731922839.776148,116,108845,0.0643116358123937,5798e8c290864362b08d3a915d2911800f1ee42b5500ad30d982866e83790204,7e0fe8fa323bbbbf26505957a17a564783d5e7332aa9410cf59f6870f2990aad,True,high,high
63,0x146,ABC140,RouteB,LocationE,7000,1731922844.7783122,95,110889,0.0631261892523153,7e0fe8fa323bbbbf26505957a17a564783d5e7332aa9410cf59f6870f2990aad,016ad36a35ba255b19bbee5ccd3116d225b2631805297e4c712d283e4f24da62,False,high,high
64,0x146,ABC140,RouteB,LocationF,7000,1731922849.779518,97,113158,0.0618604075717138,016ad36a35ba255b19bbee5ccd3116d225b2631805297e4c712d283e4f24da62,54b840f2463642ab9e47ed10998ef4a701141c8d4c2315c94bfaeef506e10a09,False,high,high
65,0x146,ABC140,RouteB,LocationG,7000,1731922854.7836895,125,114416,0.0611802545098587,54b840f2463642ab9e47ed10998ef4a701141c8d4c2315c94bfaeef506e10a09,eea9a9b11894987deb5a148524dff485f8be5a97dd32160c9454fabaa90296ea,True,high,high
66,0x146,ABC140,RouteD,LocationM,55000,1731922859.7884147,122,116754,0.4710759374411155,eea9a9b11894987deb5a148524dff485f8be5a97dd32160c9454fabaa90296ea,bf90adc6f2d21b04fb3bae4f7c1352dd786fdc280da2ed31f4e9682aad78e455,True,high,high
67,0x146,ABC140,RouteD,LocationN,55000,1731922864.7867267,67,117814,0.4668375575058991,bf90adc6f2d21b04fb3bae4f7c1352dd786fdc280da2ed31f4e9682aad78e455,6b12c211a53b115366f08064f2c1eeedb6f01b0830ba1ef7cf87c60af6b803e8,False,high,high
68,0x146,ABC140,RouteD,LocationO,55000,1731922869.7873309,122,119767,0.4592249951990114,6b12c211a53b115366f08064f2c1eeedb6f01b0830ba1ef7cf87c60af6b803e8,581ad7ff04298e8b4e72ef3dbd6942d2a1020185ff2455501a3ae9afedef459e,True,high,high
69,0x146,ABC140,RouteD,LocationP,55000,1731922874.7913747,58,120750,0.4554865424430642,581ad7ff04298e8b4e72ef3dbd6942d2a1020185ff2455501a3ae9afedef459e,10950b1a28e8c1361384b88d80ff9ab2036b6e03b0c2b6e3c2bb6de9493f4568,False,high,high
70,0x146,ABC140,RouteD,LocationQ,55000,1731922879.796889,76,122882,0.4475838609397633,10950b1a28e8c1361384b88d80ff9ab2036b6e03b0c2b6e3c2bb6de9493f4568,8a93157693228c52cd6f01f6f5058445fa6410e07670e30097ecb8e3f8b24949,False,high,high
71,0x146,ABC140,RouteD,LocationR,55000,1731922884.7938204,121,125362,0.4387294395430832,8a93157693228c52cd6f01f6f5058445fa6410e07670e30097ecb8e3f8b24949,32500a8fd724690cf7e747d1cd6a03cb582352038941bfd77c739b9bcc46d39b,True,high,high
72,0x146,ABC140,RouteB,LocationE,7000,1731922889.796528,87,126763,0.0552211607487989,32500a8fd724690cf7e747d1cd6a03cb582352038941bfd77c739b9bcc46d39b,eb69f97a1847abe680fc5550c7c452f3a718dbb8c552a0499825a120406529ab,False,high,high
73,0x146,ABC140,RouteB,LocationF,7000,1731922894.797758,90,128764,0.054363020720077,eb69f97a1847abe680fc5550c7c452f3a718dbb8c552a0499825a120406529ab,0ee9bb5299818d57314555f4a9221de6ed900cda7765892a1d2db2ff4fe6be0d,False,high,high
74,0x146,ABC140,RouteB,LocationG,7000,1731922899.8102825,125,129882,0.0538950739902372,0ee9bb5299818d57314555f4a9221de6ed900cda7765892a1d2db2ff4fe6be0d,fc2ab5042a072b84408d6c8ff8393e424e97a615efb7bcb767bd3641abc54582,True,high,high
75,0x146,ABC140,RouteB,LocationE,7000,1731922904.8047109,44,131199,0.0533540651986676,fc2ab5042a072b84408d6c8ff8393e424e97a615efb7bcb767bd3641abc54582,e69ee65d83f097758a1a52642bd2100ea91af40531a313d83ab68167b331461b,False,high,high
76,0x146,ABC140,RouteB,LocationF,7000,1731922909.8050053,101,133135,0.0525782100875051,e69ee65d83f097758a1a52642bd2100ea91af40531a313d83ab68167b331461b,d633bf358426042aa5b6e74130cb5f91a5a74f58e06035d596b91d9362a660cf,True,high,high
77,0x146,ABC140,RouteB,LocationG,7000,1731922914.808889,141,134700,0.0519673348181143,d633bf358426042aa5b6e74130cb5f91a5a74f58e06035d596b91d9362a660cf,dea99c8970de9e0f06c7d8202f5b47f7e226589a8654ff20f5a1a7ba85238caa,True,high,high
78,0x146,ABC140,RouteB,LocationE,7000,1731922919.8076792,99,136232,0.0513829349932468,dea99c8970de9e0f06c7d8202f5b47f7e226589a8654ff20f5a1a7ba85238caa,4a983dbf8ab55b6b17ed3613dd83b8aefc7b8b909ed763020c8a788703cab962,False,high,high
79,0x146,ABC140,RouteB,LocationF,7000,1731922924.8137305,82,138334,0.050602165772695,4a983dbf8ab55b6b17ed3613dd83b8aefc7b8b909ed763020c8a788703cab962,16317ecc5d8cf2e049b41fae9055f82ba6727e8f40156dc47d08f22c4d02f9b2,False,high,high
80,0x146,ABC140,RouteB,LocationG,7000,1731922929.8130078,83,139682,0.0501138299852522,16317ecc5d8cf2e049b41fae9055f82ba6727e8f40156dc47d08f22c4d02f9b2,16a964a275318e51d4b5a198f7d299d456f5f3a7f59c3a90221cf2abdea4bccf,False,high,high
81,0x146,ABC140,RouteC,LocationH,40000,1731922934.8138988,85,141890,0.2819085206850377,16a964a275318e51d4b5a198f7d299d456f5f3a7f59c3a90221cf2abdea4bccf,f859e5c7da28eb6ad9971957a193cd923c193e9c5a0e1b96c46421836b49d822,False,high,high
82,0x146,ABC140,RouteC,LocationI,40000,1731922939.814681,70,144018,0.2777430598952908,f859e5c7da28eb6ad9971957a193cd923c193e9c5a0e1b96c46421836b49d822,54e64ec84bfc77d18accfc30c1c4d3999e9b7fb999bc7fbf56ebb40f53ef623f,False,high,high
83,0x146,ABC140,RouteC,LocationJ,40000,1731922944.8154745,127,145694,0.2745480253133279,54e64ec84bfc77d18accfc30c1c4d3999e9b7fb999bc7fbf56ebb40f53ef623f,eba6204db135e481de1c63259f5cc508327a67ac38e32b3ffb31d5f7316bea65,True,high,high
84,0x146,ABC140,RouteC,LocationK,40000,1731922949.816182,111,147911,0.2704328954574034,eba6204db135e481de1c63259f5cc508327a67ac38e32b3ffb31d5f7316bea65,7a9fdfb8caf1e93ba4cf714c4aea83bdeeaab617de7ab2ea81113b69204afbc4,True,high,high
85,0x146,ABC140,RouteC,LocationL,40000,1731922954.8183591,90,149954,0.266748469530656,7a9fdfb8caf1e93ba4cf714c4aea83bdeeaab617de7ab2ea81113b69204afbc4,56f32b843c995e254f92dc1643316847f7d35caba2e37143e70d01104513059d,False,high,high
86,0x146,ABC140,RouteD,LocationM,55000,1731922959.8182864,45,150907,0.3644628811122082,56f32b843c995e254f92dc1643316847f7d35caba2e37143e70d01104513059d,746be465f3a0d74c59ee3e349b60a4f03eba628814613c282bbf3fa629da13ce,False,high,high
87,0x146,ABC140,RouteD,LocationN,55000,1731922964.8208256,94,153177,0.3590617390339281,746be465f3a0d74c59ee3e349b60a4f03eba628814613c282bbf3fa629da13ce,18191b1b53f70715b855cd7e03dd0c05c11debb9414047af4d98a0b9acec9020,False,high,high
88,0x146,ABC140,RouteD,LocationO,55000,1731922969.8241642,86,154285,0.3564831318663512,18191b1b53f70715b855cd7e03dd0c05c11debb9414047af4d98a0b9acec9020,ecc2aadbb23d2a5f929c3bc18defba8d9c15a4152aab2940f6a210cb2f66f771,False,high,high
89,0x146,ABC140,RouteD,LocationP,55000,1731922974.82113,24,156080,0.3523833931317273,ecc2aadbb23d2a5f929c3bc18defba8d9c15a4152aab2940f6a210cb2f66f771,e012182ce308b82042bee4f2a71d1705ed0790b960c6a68075f5e497a4c74f58,False,high,high
90,0x146,ABC140,RouteD,LocationQ,55000,1731922979.8240387,54,158065,0.3479581184955556,e012182ce308b82042bee4f2a71d1705ed0790b960c6a68075f5e497a4c74f58,519495017775b99c6887988af292d5d04783a81452870d00c9653cf1ff906ea5,False,high,high
91,0x146,ABC140,RouteD,LocationR,55000,1731922984.8287013,55,159181,0.3455186234538042,519495017775b99c6887988af292d5d04783a81452870d00c9653cf1ff906ea5,fcbbea3a987005cc377b694848963bf993b9a9eebb1c6611045f5d2a03ca2c0e,False,high,high
92,0x146,ABC140,RouteB,LocationE,7000,1731922989.8275666,47,160790,0.043535045711798,fcbbea3a987005cc377b694848963bf993b9a9eebb1c6611045f5d2a03ca2c0e,09f99a3cc85f34476dbdba1d4abc0e78cbd98d9773d252d5cd166cdc81e6dd01,False,high,high
93,0x146,ABC140,RouteB,LocationF,7000,1731922994.8289173,86,162985,0.0429487376138908,09f99a3cc85f34476dbdba1d4abc0e78cbd98d9773d252d5cd166cdc81e6dd01,980376510e8816f3539f6da20c6e1f9bafde97d2cbb4e0ae8ac1a5be9f595f7e,False,high,high
94,0x146,ABC140,RouteB,LocationG,7000,1731922999.834503,114,164445,0.0425674237587035,980376510e8816f3539f6da20c6e1f9bafde97d2cbb4e0ae8ac1a5be9f595f7e,2a1f64c1b89f3f57ca52883e30f1ce189123fe74758f991b224c1ab0e75d03f7,True,high,high
95,0x146,ABC140,RouteC,LocationH,40000,1731923004.833046,78,166381,0.2404120662816066,2a1f64c1b89f3f57ca52883e30f1ce189123fe74758f991b224c1ab0e75d03f7,45041eb8ea53c254bcf7ef2f9aa490714bf058c2055dd0f1ee78ff5892016214,False,high,high
96,0x146,ABC140,RouteC,LocationI,40000,1731923009.8382685,111,168429,0.2374887934975568,45041eb8ea53c254bcf7ef2f9aa490714bf058c2055dd0f1ee78ff5892016214,ded35479be4f1cb0e93d375ef41b1860204e28c884b5fb27adb2f7900d951892,True,high,high
97,0x146,ABC140,RouteC,LocationJ,40000,1731923014.841596,109,169752,0.2356378717187426,ded35479be4f1cb0e93d375ef41b1860204e28c884b5fb27adb2f7900d951892,c54a4cf61298b3810814ccfbfe520ed424ed2b7598c4fea8d24474d214c62897,True,high,high
98,0x146,ABC140,RouteC,LocationK,40000,1731923019.842328,29,171237,0.2335943750474488,c54a4cf61298b3810814ccfbfe520ed424ed2b7598c4fea8d24474d214c62897,fc67425990d6b70f7e472b20e5b5849c7f2d42c7b29bf3ce4182338b95fcf535,False,high,high
99,0x146,ABC140,RouteC,LocationL,40000,1731923024.8454132,136,173584,0.2304359848833994,fc67425990d6b70f7e472b20e5b5849c7f2d42c7b29bf3ce4182338b95fcf535,d24f9450096c062373e21e6644f065a72f4b013e4bb100b82e6733ac61c18c23,True,high,high
