S.no,Owner,License Plate,Current Route,Location,Distance (m),Time,Static Time (s),Total Time (s),Velocity (m/sec),Previous Hash,Hash,vehicle is in traffic (y/n),vehicle_frequency,traffic_frequency
24,0x108,ABC678,RouteB,LocationG,7000,1731922594.687351,88,42704,0.1639190708130385,9ba7173212c50cbc24413f0ab166159c4991e348cd622229ef459ccac3e8ee4e,0d1186e93cd2474f2c699806bca1d5d99533e7c82baf4affdd3852d9f5ff7587,False,high,high
25,0x108,ABC678,RouteC,LocationH,40000,1731922597.6793244,128,43967,0.9097732390201744,0d1186e93cd2474f2c699806bca1d5d99533e7c82baf4affdd3852d9f5ff7587,190ff4889fdd1fb0c66403a6647dfd4332fcad7f7053e34410bafea7d6262795,True,high,high
26,0x108,ABC678,RouteC,LocationI,40000,1731922599.6887803,129,45541,0.8783294174480138,190ff4889fdd1fb0c66403a6647dfd4332fcad7f7053e34410bafea7d6262795,4a8b55b10b42ebd673ce027d2940bc3edc4e8143f482bb744e77716f9ca163ea,True,high,high
27,0x108,ABC678,RouteC,LocationJ,40000,1731922602.6850295,29,47022,0.8506656458678916,4a8b55b10b42ebd673ce027d2940bc3edc4e8143f482bb744e77716f9ca163ea,9cec855c04d1c073e9ed22667962a6ba8c5a7dda0cc82a31cd7bab48e39577ef,False,high,high
28,0x108,ABC678,RouteC,LocationK,40000,1731922604.6970887,84,48160,0.8305647840531561,9cec855c04d1c073e9ed22667962a6ba8c5a7dda0cc82a31cd7bab48e39577ef,f6410758552a00d9675a3062ea245bf07a10ac46b3c8f436d8a3bf3eaa83b4c1,False,high,high
29,0x108,ABC678,RouteC,LocationL,40000,1731922607.679648,55,49840,0.8025682182985554,f6410758552a00d9675a3062ea245bf07a10ac46b3c8f436d8a3bf3eaa83b4c1,907ae1dee627ed7a0d086f4ae6dbd9739cbd411eee35d70a8ee02e21bad152f1,False,high,high
30,0x108,ABC678,RouteB,LocationE,7000,1731922609.6992712,66,51249,0.1365880309859704,907ae1dee627ed7a0d086f4ae6dbd9739cbd411eee35d70a8ee02e21bad152f1,50be38b968041d00214efecac22dac5826a7841157e8489d66d0d0249af1d23d,False,high,high
31,0x108,ABC678,RouteB,LocationF,7000,1731922612.6984005,58,53612,0.1305677833320898,50be38b968041d00214efecac22dac5826a7841157e8489d66d0d0249af1d23d,663c58338fbb276a786f298ff3082a2cab9ec6835f37ab117efda6ae18e24acc,False,high,high
32,0x108,ABC678,RouteB,LocationG,7000,1731922614.698996,111,54771,0.1278048602362564,663c58338fbb276a786f298ff3082a2cab9ec6835f37ab117efda6ae18e24acc,5e3b6cafe4001eecfeee30b9af88bcb295688c8dc61e128be4979a89fe580f13,True,high,high
33,0x108,ABC678,RouteB,LocationE,7000,1731922617.685813,69,56072,0.1248394920816093,5e3b6cafe4001eecfeee30b9af88bcb295688c8dc61e128be4979a89fe580f13,434939246917914810c2dd5e35181e6261b6d8279e4b764df11655108db5f1f9,False,high,high
34,0x108,ABC678,RouteB,LocationF,7000,1731922619.7026143,53,58218,0.1202377271634202,434939246917914810c2dd5e35181e6261b6d8279e4b764df11655108db5f1f9,b9f73e56ee57c519ae50e4d699ba2cadc5899a1a68b14d830e224b346360a42d,False,high,high
35,0x108,ABC678,RouteB,LocationG,7000,1731922622.6856632,138,59538,0.1175719708421512,b9f73e56ee57c519ae50e4d699ba2cadc5899a1a68b14d830e224b346360a42d,db410124ae5aa11a10ad5114d101736b211b13a0a9a594862a6a76886b6c7d4a,True,high,high
36,0x108,ABC678,RouteB,LocationE,7000,1731922624.7033656,95,61187,0.1144033863402356,db410124ae5aa11a10ad5114d101736b211b13a0a9a594862a6a76886b6c7d4a,28b0e8351784df580960977f416d56e2425d9087871cfedcb8023d4ce8da5707,False,high,high
37,0x108,ABC678,RouteB,LocationF,7000,1731922627.6869886,112,62501,0.1119982080286715,28b0e8351784df580960977f416d56e2425d9087871cfedcb8023d4ce8da5707,adc35ddc87b3e1d7ffb3d67208d1a43823fe306fdff2b14a1c6f455a3bde61c2,True,high,high
38,0x108,ABC678,RouteB,LocationG,7000,1731922629.7030804,49,63943,0.1094724989443723,adc35ddc87b3e1d7ffb3d67208d1a43823fe306fdff2b14a1c6f455a3bde61c2,03464d6f7c6b78335f2da0eec2f85b59b4db384db1ed26d1f70da2c88f2a85c0,False,high,high
39,0x108,ABC678,RouteC,LocationH,40000,1731922632.6936617,112,65627,0.6095052341261981,03464d6f7c6b78335f2da0eec2f85b59b4db384db1ed26d1f70da2c88f2a85c0,c18ac1b3878facc4d4323d3f69c8888ceda4b1ed7c8ec461a8c0eb5009a52eb6,True,high,high
40,0x108,ABC678,RouteC,LocationI,40000,1731922634.708405,79,67353,0.5938859442044155,c18ac1b3878facc4d4323d3f69c8888ceda4b1ed7c8ec461a8c0eb5009a52eb6,be03131fc00ca434afe0163957822e6d0b6dd0c88915ceb34d9b370419e061e6,False,high,high
41,0x108,ABC678,RouteC,LocationJ,40000,1731922637.6916656,42,68435,0.5844962373054724,be03131fc00ca434afe0163957822e6d0b6dd0c88915ceb34d9b370419e061e6,57addfd97551b64714ad36f520bfcf2a061eb2df432781109c9c4809c63aef20,False,high,high
42,0x108,ABC678,RouteC,LocationK,40000,1731922639.707968,71,69811,0.5729756055635932,57addfd97551b64714ad36f520bfcf2a061eb2df432781109c9c4809c63aef20,467df0b020f710f93bca5c63dc46e507edcd4eb1cca3c716a2fdb1720e97d398,False,high,high
43,0x108,ABC678,RouteC,LocationL,40000,1731922642.7006428,101,71456,0.5597850425436632,467df0b020f710f93bca5c63dc46e507edcd4eb1cca3c716a2fdb1720e97d398,21b778a3df888dc5e8fa3f363d9c71227e0f478c1e83e81d7d1055559353cda4,True,high,high
44,0x108,ABC678,RouteC,LocationH,40000,1731922644.709845,30,73794,0.5420494891183565,21b778a3df888dc5e8fa3f363d9c71227e0f478c1e83e81d7d1055559353cda4,726104436d6f5d6ff0670a252424ed3f2f87ff4e8c63d5e8fc93dbb2c4a06883,False,high,high
45,0x108,ABC678,RouteC,LocationI,40000,1731922647.6905055,62,75542,0.5295067644489159,726104436d6f5d6ff0670a252424ed3f2f87ff4e8c63d5e8fc93dbb2c4a06883,09d6164034a6a10b064a28efd8062391a2f10bc657252075cc13cd70777254e6,False,high,high
46,0x108,ABC678,RouteC,LocationJ,40000,1731922649.7104108,106,77781,0.514264409045911,09d6164034a6a10b064a28efd8062391a2f10bc657252075cc13cd70777254e6,4df6903bf27d82b98fd354746546e1b31bf76b807cfaa4f7576861c3c75a3c95,True,high,high
47,0x108,ABC678,RouteC,LocationK,40000,1731922652.698137,101,78809,0.5075562435762413,4df6903bf27d82b98fd354746546e1b31bf76b807cfaa4f7576861c3c75a3c95,a970849c3cb0b867e5b27e8d7ace429b451302cc5b08426ad43aca2638783d91,True,high,high
48,0x108,ABC678,RouteC,LocationL,40000,1731922654.7116053,118,81096,0.4932425766992206,a970849c3cb0b867e5b27e8d7ace429b451302cc5b08426ad43aca2638783d91,2549714514f8175641ffe4a92e07d434cbc47ac7f80eb91ed0c6e24e6cc91897,True,high,high
49,0x108,ABC678,RouteB,LocationE,7000,1731922657.694581,148,82503,0.084845399561228,2549714514f8175641ffe4a92e07d434cbc47ac7f80eb91ed0c6e24e6cc91897,246f364206a978258396b6aa028c65887b0933528fc1ba0f8937f0481317b939,True,high,high
50,0x108,ABC678,RouteB,LocationF,7000,1731922659.7165458,130,84647,0.0826963743546729,246f364206a978258396b6aa028c65887b0933528fc1ba0f8937f0481317b939,d883277ca25a0c8f24a55f14d2eee54b731f5cca708feeb791385b921e2721cf,True,high,high
51,0x108,ABC678,RouteB,LocationG,7000,1731922662.6939394,57,85662,0.0817165137400481,d883277ca25a0c8f24a55f14d2eee54b731f5cca708feeb791385b921e2721cf,ec269a37377b82ef313caca63c5eb5f899f8cdd52d13d1b5e08d02e0bf96d61c,False,high,high
52,0x108,ABC678,RouteC,LocationH,40000,1731922664.730722,82,87760,0.4557885141294439,ec269a37377b82ef313caca63c5eb5f899f8cdd52d13d1b5e08d02e0bf96d61c,a870bc7561b3f869d4794f16558ab5da1007a56315eed288f0fe895178970931,False,high,high
53,0x108,ABC678,RouteC,LocationI,40000,1731922667.701548,97,89802,0.4454243780762121,a870bc7561b3f869d4794f16558ab5da1007a56315eed288f0fe895178970931,9b11cf3ca3eff0ade6bd20949a9aa11ed1efc279c5cbc200349f2a1cc253bd6d,False,high,high
54,0x108,ABC678,RouteC,LocationJ,40000,1731922669.7203453,133,91762,0.4359102896623875,9b11cf3ca3eff0ade6bd20949a9aa11ed1efc279c5cbc200349f2a1cc253bd6d,1de8938fa4b302c902f9daf6f4bb0c1ae23743d3217e144a0736ab094a007974,True,high,high
55,0x108,ABC678,RouteC,LocationK,40000,1731922672.7007146,35,93418,0.428183005416515,1de8938fa4b302c902f9daf6f4bb0c1ae23743d3217e144a0736ab094a007974,9c5c4458b21a18e7d63bf601c6c1a3b61dfaf9a06b15924f93a288f93b6d2d57,False,high,high
56,0x108,ABC678,RouteC,LocationL,40000,1731922674.722454,67,95117,0.420534709883617,9c5c4458b21a18e7d63bf601c6c1a3b61dfaf9a06b15924f93a288f93b6d2d57,f5faea6c2a2206f1f8090d5a8c41561da35adc3b576ddfcce02c81fba16334d8,False,high,high
57,0x108,ABC678,RouteB,LocationE,7000,1731922677.708419,122,96522,0.0725223265162346,f5faea6c2a2206f1f8090d5a8c41561da35adc3b576ddfcce02c81fba16334d8,446792a7450aa9fc694313e60f057d6dfd3bceb7068d4b188e6f95e5af7a3f3c,True,high,high
58,0x108,ABC678,RouteB,LocationF,7000,1731922679.751891,46,97787,0.0715841574033358,446792a7450aa9fc694313e60f057d6dfd3bceb7068d4b188e6f95e5af7a3f3c,d6ca237eac894a274bc9669414bd924daa88b845437159355fe9ed37f136facb,False,high,high
59,0x108,ABC678,RouteB,LocationG,7000,1731922682.7201889,89,99703,0.0702085193023279,d6ca237eac894a274bc9669414bd924daa88b845437159355fe9ed37f136facb,89a4a3520b3f46498908ac61caf2d46f9d68cffddddf8dfba5c3a52ef4ecc2ef,False,high,high
60,0x108,ABC678,RouteA,LocationA,22000,1731922684.7462626,92,101740,0.2162374680558285,89a4a3520b3f46498908ac61caf2d46f9d68cffddddf8dfba5c3a52ef4ecc2ef,b508a388fe1c9e1b69a8c070e3d4c44693299316553894c3fcb2ac4328e1b627,False,high,high
61,0x108,ABC678,RouteA,LocationB,22000,1731922687.7057288,94,102872,0.213857998289136,b508a388fe1c9e1b69a8c070e3d4c44693299316553894c3fcb2ac4328e1b627,bc170a984323e7927e4bcf204cbeff5a1f30d9f6769c382f8918380b9eb66e0d,False,high,high
62,0x108,ABC678,RouteA,LocationC,22000,1731922689.7319958,129,104634,0.210256704321731,bc170a984323e7927e4bcf204cbeff5a1f30d9f6769c382f8918380b9eb66e0d,8eb4ac864d5dca33f5b8c03867c204c899c99370f9102d85f6876c31730f98a3,True,high,high
63,0x108,ABC678,RouteA,LocationD,22000,1731922692.7064905,59,106044,0.2074610539021538,8eb4ac864d5dca33f5b8c03867c204c899c99370f9102d85f6876c31730f98a3,f402b2752698dd49a8013eb2cc0bfb3ce26f1441505a10b5ad8e266e1b86b5f7,False,high,high
64,0x108,ABC678,RouteC,LocationH,40000,1731922694.7469544,97,107241,0.3729916729609011,f402b2752698dd49a8013eb2cc0bfb3ce26f1441505a10b5ad8e266e1b86b5f7,7a743717817b0de2198d3ce4d7cc8ef4268323dc2096fc768601570d831fad13,False,high,high
65,0x108,ABC678,RouteC,LocationI,40000,1731922697.7055955,34,108847,0.367488309278161,7a743717817b0de2198d3ce4d7cc8ef4268323dc2096fc768601570d831fad13,091d130bd93c4af0cfe98f82472254f2a3a88b391b57008a6e540fac3a68aabf,False,high,high
66,0x108,ABC678,RouteC,LocationJ,40000,1731922699.7337515,68,110255,0.3627953380799056,091d130bd93c4af0cfe98f82472254f2a3a88b391b57008a6e540fac3a68aabf,eb945a1d8638913895cd863fab731aabcfe9ef70a5c758b764358d92171c22d6,False,high,high
67,0x108,ABC678,RouteC,LocationK,40000,1731922702.7057552,111,111505,0.3587283081476167,eb945a1d8638913895cd863fab731aabcfe9ef70a5c758b764358d92171c22d6,4265e7a4c0ada166e5bc032c88fc856ab327cf179a6e902f480d871018255620,True,high,high
68,0x108,ABC678,RouteC,LocationL,40000,1731922704.735899,132,112891,0.3543240825220788,4265e7a4c0ada166e5bc032c88fc856ab327cf179a6e902f480d871018255620,0ced2f920934576364d016792e33a013a962d33bd562f7c3ec04134eaa4965cb,True,high,high
69,0x108,ABC678,RouteC,LocationH,40000,1731922707.708104,126,114912,0.3480924533556112,0ced2f920934576364d016792e33a013a962d33bd562f7c3ec04134eaa4965cb,91b28969410a15a2d6b6ffea3c74c964c1780120f10548395d25d253ea5ececd,True,high,high
70,0x108,ABC678,RouteC,LocationI,40000,1731922709.7367826,25,116718,0.3427063520622355,91b28969410a15a2d6b6ffea3c74c964c1780120f10548395d25d253ea5ececd,d0bfe93209dc8a836b56675d0b23c334c058d8c927377cffe5ee09075491b33e,False,high,high
71,0x108,ABC678,RouteC,LocationJ,40000,1731922712.7125435,64,118129,0.3386128723683431,d0bfe93209dc8a836b56675d0b23c334c058d8c927377cffe5ee09075491b33e,ca7c3b36876d9c23e1392671c30c6b7e12176b6e70428fcf15f6944027932b8b,False,high,high
72,0x108,ABC678,RouteC,LocationK,40000,1731922714.7378483,100,119525,0.3346580213344489,ca7c3b36876d9c23e1392671c30c6b7e12176b6e70428fcf15f6944027932b8b,6870f13330dacdb6de634cc96a9eaa38690277df3900bca7841231c442601e06,True,high,high
73,0x108,ABC678,RouteC,LocationL,40000,1731922717.7151785,47,120920,0.330797221303341,6870f13330dacdb6de634cc96a9eaa38690277df3900bca7841231c442601e06,dfe87b77de43fea1e37fa1f98b438eaf825469d999be5f2bb0baf1188033a3fd,False,high,high
74,0x108,ABC678,RouteD,LocationM,55000,1731922719.7397418,75,122226,0.449986091338995,dfe87b77de43fea1e37fa1f98b438eaf825469d999be5f2bb0baf1188033a3fd,ede51ecc81dad872e9fe4e2b480989cafde2574dba0592f3f13bd5a33a905d13,False,high,high
75,0x108,ABC678,RouteD,LocationN,55000,1731922722.7211804,149,123995,0.443566272833582,ede51ecc81dad872e9fe4e2b480989cafde2574dba0592f3f13bd5a33a905d13,369a4a946e1b1aaac46e8d0819a3db7bda65c87c05ac500a7447bd6686c5da9e,True,high,high
76,0x108,ABC678,RouteD,LocationO,55000,1731922725.2556727,57,125144,0.4394937032538515,369a4a946e1b1aaac46e8d0819a3db7bda65c87c05ac500a7447bd6686c5da9e,214953fff433e714f8ce250269b384a9d399e378090b92cdaee65cd06c125fa5,False,high,high
77,0x108,ABC678,RouteD,LocationP,55000,1731922727.7160542,101,127071,0.4328288909349891,214953fff433e714f8ce250269b384a9d399e378090b92cdaee65cd06c125fa5,2fa1e463d1afde07493cf2454b914af979f2ae421389f3e460c9ebb6c08a9460,True,high,high
78,0x108,ABC678,RouteD,LocationQ,55000,1731922730.2615762,50,128981,0.4264193951047053,2fa1e463d1afde07493cf2454b914af979f2ae421389f3e460c9ebb6c08a9460,10b4e1bb564d42873833500c4b27542aa26f0e03c7e1b51836bdddc8f293a8c3,False,high,high
79,0x108,ABC678,RouteD,LocationR,55000,1731922732.718373,118,131082,0.4195846874475519,10b4e1bb564d42873833500c4b27542aa26f0e03c7e1b51836bdddc8f293a8c3,669c8b8303831c14284baa4acb19b62f53f35adcdf5f0d97445840565156aa87,True,high,high
80,0x108,ABC678,RouteD,LocationM,55000,1731922735.2586758,150,132130,0.4162567168697494,669c8b8303831c14284baa4acb19b62f53f35adcdf5f0d97445840565156aa87,c5233d1a700879524950b1328e42c1dfdbe86fa6998cb0e24ca8caec80603854,True,high,high
81,0x108,ABC678,RouteD,LocationN,55000,1731922737.7177262,125,134256,0.4096651173876772,c5233d1a700879524950b1328e42c1dfdbe86fa6998cb0e24ca8caec80603854,479f21cd48470d7516dff5dcc412cee5e17b04144e58c4c425d146c41613772a,True,high,high
82,0x108,ABC678,RouteD,LocationO,55000,1731922740.257725,144,136143,0.4039869842738884,479f21cd48470d7516dff5dcc412cee5e17b04144e58c4c425d146c41613772a,0da8a1b90ec4d494582a274f717326d14bc4c5186d9008ba799e7e10bf5628fa,True,high,high
83,0x108,ABC678,RouteD,LocationP,55000,1731922743.221526,24,138372,0.3974792588095857,0da8a1b90ec4d494582a274f717326d14bc4c5186d9008ba799e7e10bf5628fa,e9a56bbc9c65ec74775279c8c43a5f303fd1d2a6cada2cc09f9e270d3c53c3bb,False,high,high
84,0x108,ABC678,RouteD,LocationQ,55000,1731922745.276425,83,140404,0.3917267314321529,e9a56bbc9c65ec74775279c8c43a5f303fd1d2a6cada2cc09f9e270d3c53c3bb,a6df0b652ecee83309d45f6ec7f25ce35ad9c77fe2e90d865e6c7d715ee855fc,False,high,high
85,0x108,ABC678,RouteD,LocationR,55000,1731922748.222128,130,142203,0.386771024521283,a6df0b652ecee83309d45f6ec7f25ce35ad9c77fe2e90d865e6c7d715ee855fc,af40a675987105331b13ceeaef877d8446b4edd8c58e18aeee29b3cade742945,True,high,high
86,0x108,ABC678,RouteD,LocationM,55000,1731922750.2625942,66,143916,0.3821673754134356,af40a675987105331b13ceeaef877d8446b4edd8c58e18aeee29b3cade742945,99f38699a4488422fd9bb0d07e2b108adbb8f3055e3fc5a851c591fda437c3cd,False,high,high
87,0x108,ABC678,RouteD,LocationN,55000,1731922753.2252133,112,146135,0.3763643206624012,99f38699a4488422fd9bb0d07e2b108adbb8f3055e3fc5a851c591fda437c3cd,5212ed091436862e883edc60cbf4d8ffb7afb71f14cabc53f7a4ae47a833c4a9,True,high,high
88,0x108,ABC678,RouteD,LocationO,55000,1731922755.2617598,128,148056,0.3714810612200789,5212ed091436862e883edc60cbf4d8ffb7afb71f14cabc53f7a4ae47a833c4a9,169c6318415ae3a302cdad985bf939b0ad42621f7235277a442033a6ac7277c8,True,high,high
89,0x108,ABC678,RouteD,LocationP,55000,1731922758.228166,118,149924,0.3668525386195672,169c6318415ae3a302cdad985bf939b0ad42621f7235277a442033a6ac7277c8,2a6e79063b853297ab6ccfaa2521a1933c7d937adfe655cc50e62ee781cd10c8,True,high,high
90,0x108,ABC678,RouteD,LocationQ,55000,1731922760.2630413,81,151925,0.3620207339147606,2a6e79063b853297ab6ccfaa2521a1933c7d937adfe655cc50e62ee781cd10c8,714d671289b30f997597a6a88e00449c8fc42712655f38427ecdd8b831f8bce6,False,high,high
91,0x108,ABC678,RouteD,LocationR,55000,1731922763.2273054,25,153767,0.3576840284326286,714d671289b30f997597a6a88e00449c8fc42712655f38427ecdd8b831f8bce6,4c585f23c069a904937652169b4de9d5b33b51e8799ced57fc69c02add630dae,False,high,high
92,0x108,ABC678,RouteB,LocationE,7000,1731922765.2675712,99,156192,0.0448166359352591,4c585f23c069a904937652169b4de9d5b33b51e8799ced57fc69c02add630dae,3337ba5c832ecca66f6aa7f7154b610e8b3f749b159b246d7440e5c215c91982,False,high,high
93,0x108,ABC678,RouteB,LocationF,7000,1731922768.2309885,46,157342,0.0444890747543567,3337ba5c832ecca66f6aa7f7154b610e8b3f749b159b246d7440e5c215c91982,12ad79244ec5d82676e33225ee8de8d0de99ffb4dfbf502173b6da94237833c6,False,high,high
94,0x108,ABC678,RouteB,LocationG,7000,1731922770.2851148,31,159399,0.0439149555517914,12ad79244ec5d82676e33225ee8de8d0de99ffb4dfbf502173b6da94237833c6,acb56b892b4c32a7477e1f450edf28492ae25c7325b9ef43c2e4a2b0b1ece45e,False,high,high
95,0x108,ABC678,RouteC,LocationH,40000,1731922773.2314606,39,161126,0.2482529200749723,acb56b892b4c32a7477e1f450edf28492ae25c7325b9ef43c2e4a2b0b1ece45e,8ea2f4e171b649278728deedabc7fbc7f843cc40c7e27c41eb2dd4345b5cb36a,False,high,high
96,0x108,ABC678,RouteC,LocationI,40000,1731922775.2736194,136,163003,0.2453942565474255,8ea2f4e171b649278728deedabc7fbc7f843cc40c7e27c41eb2dd4345b5cb36a,696aba342e50eeea1e285d520f4da58ea20b233e989e70b9daa2b901d09d958c,True,high,high
97,0x108,ABC678,RouteC,LocationJ,40000,1731922778.2330267,73,165022,0.2423919235011089,696aba342e50eeea1e285d520f4da58ea20b233e989e70b9daa2b901d09d958c,9ae3b50329d1939d8734b0135e285538ca9126c290919ad3ff42a04459e5943f,False,high,high
98,0x108,ABC678,RouteC,LocationK,40000,1731922780.2707598,20,167319,0.2390643023207167,9ae3b50329d1939d8734b0135e285538ca9126c290919ad3ff42a04459e5943f,f1258d53503eeddc12abcf0c4b883bf00b8c1dd77997b93deb7eaf841e58f64b,False,high,high
99,0x108,ABC678,RouteC,LocationL,40000,1731922783.2340512,74,168322,0.2376397618849585,f1258d53503eeddc12abcf0c4b883bf00b8c1dd77997b93deb7eaf841e58f64b,70cbca972eae578f4be1ea9739abbcdcfca02a62bc1f0fd87b0e96255d449ee4,False,high,high
100,0x108,ABC678,RouteA,LocationA,22000,1731922785.2715602,80,170372,0.1291291996337426,70cbca972eae578f4be1ea9739abbcdcfca02a62bc1f0fd87b0e96255d449ee4,21ac8feb8168dc515ec2b8b7b9d42e22c939466d4864d8f240d56367110b9f8d,False,high,high
